fips,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,mean_ntl
09009,6.779830189,5.712887494,5.119225378,5.071721946,0,0,0,4.170210278,4.024787197,3.521488545,5.097772957,9.742900504,6.246358842
09011,2.605161239,2.541851821,2.197628182,2.37576669,0,0,0,1.913694774,2.00815624,1.689970976,2.33288294,4.230601415,2.57350653
09013,2.630491025,2.103659691,1.68899718,1.94907432,0,0,0,1.482544132,1.603871828,1.334205607,1.866562825,3.972372048,2.367075358
09015,1.801932155,1.579310875,1.2536603,1.49561855,0,0,0,1.157331277,1.175596014,1.113203652,1.478671567,2.423723166,1.690621515
10001,2.475656558,2.75616551,2.441442974,2.418296497,0,0,0,2.105445232,2.253766735,2.109162767,2.554267624,2.754128082,2.615911034
10003,9.967804371,10.82459439,10.29634363,9.43375728,0,0,0,8.968101943,8.609504458,7.545730362,9.849548453,11.49614828,10.39619938
10005,2.048805912,2.371570452,2.042857684,2.045388822,0,0,0.331217915,1.733896348,1.829539694,1.885106139,2.286860176,2.312626988,2.210188182
11001,83.56617415,92.46969693,85.78681811,84.20585216,0,0,0,69.8419034,63.90817236,63.20590901,82.03307762,90.34441279,88.01793554
12001,2.35483177,2.529465536,2.430454814,2.291775343,2.433822393,2.343902781,2.201254278,2.176958462,1.858213486,2.173016228,2.186456005,2.308226139,2.442148653
12003,0.498020187,0.743451295,0.655837286,0.680378209,0.798010457,0.678759577,0.593350359,0.620971665,0.619460051,0.720210385,0.731551743,0.765972271,0.620735741
12005,1.933832259,2.022413103,2.114511814,2.270783049,2.147486819,2.046323472,2.05006493,1.903221537,1.758898163,2.136510934,2.296178479,2.215137179,1.978122681
12007,0.974423581,1.204606607,1.132579034,1.09255764,1.209011168,1.109334441,0.973294508,1.005488469,0.8771072,1.11381982,1.117896363,1.126042307,1.089515094
12009,3.305330489,3.376256507,3.503472815,3.365664023,3.486096542,3.41568044,3.36506638,3.060837826,3.094337384,3.364422762,3.108744664,3.648397051,3.340793498
12011,13.96518483,12.85659903,14.01224451,12.88807595,13.45339532,13.13167533,13.01709134,13.08531031,12.67026848,12.54379154,12.23429403,14.10364798,13.41089193
12013,0.266585275,0.515860221,0.486792077,0.568400397,0.590753704,0.513302604,0.442809269,0.45985798,0.446114364,0.52467547,0.632685933,0.583954153,0.391222748
12015,2.066202404,2.253611476,2.275717719,2.071360215,2.337911593,2.170140365,2.214568435,1.994862352,1.985098099,2.151195037,2.282742922,2.267343929,2.15990694
12017,1.30290483,1.428027278,1.52881697,1.420636727,1.567735664,1.472160349,1.357688192,1.451954639,1.309753597,1.439584809,1.433638007,1.483945445,1.365466054
12019,2.289430996,2.440239874,2.427451745,2.262093048,2.449790246,2.296386252,2.107417159,2.227279927,1.855576256,2.243360482,2.062788127,2.219674213,2.364835435
12021,1.544899247,1.716343067,1.699204805,1.722560904,1.801799863,1.621317452,1.62349983,1.554053394,1.579490551,1.639175774,1.705292292,1.812011042,1.630621157
12023,0.96346305,1.171737774,1.114287755,1.042422349,1.265556053,1.124113709,0.991089787,1.10323099,0.964374329,1.177817743,1.217792753,1.168742412,1.067600412
12027,0.542599907,0.777893819,0.728184248,0.813434013,0.857761383,0.772578996,0.715404275,0.622925186,0.69572026,0.752595259,0.840018586,0.855505343,0.660246863
12029,0.176050525,0.42146121,0.369529266,0.418680978,0.465857952,0.405365131,0.299441606,0.339279404,0.352457897,0.413874932,0.493470458,0.426889841,0.298755867
12031,11.28447496,11.18800404,11.61699984,10.75685205,11.57898881,10.75287414,10.58775979,11.27387679,8.798555537,10.57063783,8.978521313,9.709485067,11.2362395
12033,3.24137501,3.297802265,3.312447275,3.396192921,3.187425423,3.189219712,3.216923813,2.975797706,2.614699475,3.186330988,3.604161121,3.729652922,3.269588637
12035,1.378048227,1.525267009,1.479035475,1.553326598,1.569091024,1.498156798,1.371477087,1.321116022,1.169548038,1.377416991,1.405039767,1.661304126,1.451657618
12037,0.094629274,0.367589521,0.349668218,0.399828546,0.417881854,0.356823286,0.296795974,0.282687133,0.316762088,0.358590432,0.469835119,0.412818633,0.231109398
12039,0.962503042,1.104311391,1.066364373,1.119409379,1.118528179,1.150217596,0.983269362,0.993001757,0.909193134,1.046817137,1.198445734,1.109163398,1.033407216
12041,0.410147564,0.630507377,0.586409945,0.602156862,0.684538102,0.599624014,0.488067517,0.511032949,0.50910855,0.605023245,0.676044065,0.640572062,0.52032747
12043,0.270132218,0.454336297,0.406501084,0.564697839,0.533772315,0.461961604,0.411771121,0.366909689,0.443695377,0.451493987,0.564027786,0.509427802,0.362234258
12045,0.22074375,0.461714957,0.454367723,0.523709721,0.536719018,0.468126186,0.413111292,0.398362668,0.428115354,0.483743118,0.612718655,0.541157144,0.341229353
12047,0.596425133,0.843928225,0.756330262,0.777387597,0.897809705,0.799678263,0.675501168,0.715044685,0.706741372,0.804177092,0.844949813,0.799649387,0.720176679
12049,0.638285974,0.863652858,0.8286249,0.871045302,0.925081591,0.851733424,0.794989158,0.720984822,0.800306971,0.814558939,0.9303937,0.914605727,0.750969416
12051,0.474212424,0.692782166,0.665696164,0.774432559,0.786859025,0.673879112,0.677915553,0.593061999,0.675170077,0.719128786,0.793300166,0.77067533,0.583497295
12053,2.24862687,2.269728022,2.424894569,2.237729449,2.478069675,2.325862281,2.249975555,2.208217381,2.246060915,2.303574413,2.239677089,2.461621675,2.259177446
12055,0.891174951,1.120117166,1.066437414,1.148224662,1.183360031,1.066724696,1.037857284,0.917047064,1.008686703,1.035964122,1.157752695,1.166665121,1.005646058
12057,10.41915201,10.84559188,10.78316663,9.390334685,10.51182787,10.20836172,10.23342987,9.494125085,9.489813146,10.10633271,9.480401185,10.44657452,10.63237194
12059,0.432416243,0.696036256,0.631707033,0.74320667,0.724529368,0.682079766,0.583054386,0.532993473,0.58853952,0.66187092,0.783718635,0.734603334,0.56422625
12061,2.126151098,2.29408804,2.346472338,2.30954075,2.324879239,2.249745389,2.248120167,2.07565021,2.103283759,2.314588936,2.339058894,2.515194527,2.210119569
12063,0.824474957,0.986062364,1.013968892,1.088155836,1.088959588,1.039226016,0.905640396,0.898381335,0.785530252,1.014432536,1.142074866,1.071102923,0.90526866
12065,0.301976252,0.527519084,0.504388253,0.493286685,0.545614927,0.513882528,0.41701866,0.41557676,0.423623834,0.520779262,0.590065732,0.561441899,0.414747668
12067,0.192493769,0.443952513,0.391777515,0.432672177,0.485458481,0.413879051,0.323774104,0.335705103,0.37517644,0.433589139,0.512850582,0.478200182,0.318223141
12069,3.252757062,3.349638447,3.32535184,3.011387304,3.284529731,3.240541385,3.194804187,2.85921549,2.700422331,3.189596464,3.093425651,3.201460617,3.301197755
12071,5.178888402,5.184234183,5.233504875,4.912958388,5.420408276,4.885437926,5.027175905,4.609477529,4.649607409,4.991329215,5.017508211,5.127875318,5.181561292
12073,3.532317149,3.555517066,3.36047948,3.283120681,3.077185087,3.307869767,3.042548762,3.037753966,2.672970337,3.045034535,3.252279557,2.911515645,3.543917107
12075,0.256822243,0.49226879,0.41827641,0.478761737,0.51696648,0.448269153,0.353413616,0.389398558,0.39861251,0.466518801,0.54066721,0.508448315,0.374545516
12077,0.111315656,0.388603864,0.376004745,0.426306337,0.44248814,0.378675027,0.309327347,0.305625212,0.32939258,0.392670282,0.48172992,0.45111064,0.24995976
12079,0.451791401,0.676269903,0.624719347,0.625549363,0.722240245,0.662049163,0.554587978,0.559671576,0.559181926,0.663965963,0.739355094,0.700882761,0.564030652
12081,3.720239633,3.821882845,3.835445417,3.511951312,3.940979838,3.679881325,3.733195131,3.511047546,3.584820846,3.710483833,3.803288702,3.831274248,3.771061239
12083,2.137141058,2.347060253,2.368979539,2.18684391,2.45378774,2.320851905,2.170417914,2.166917328,1.892275514,2.191264608,2.088338328,2.209358788,2.242100656
12085,2.302790491,2.438526348,2.519919157,2.358153306,2.483789809,2.335364761,2.374678094,2.124401481,2.128206875,2.239872407,2.238311089,2.559896755,2.37065842
12086,11.79708375,11.45171878,11.8539073,10.96151645,11.53685233,10.82356924,10.94229078,10.90935357,10.62476326,11.26328371,10.17061327,11.93522704,11.62440127
12087,0.189762896,0.408268141,0.41798767,0.504226192,0.497397818,0.417691894,0.409380669,0.372427154,0.420585035,0.438894133,0.509822846,0.484099349,0.299015519
12089,1.115805055,1.33785384,1.300598997,1.286087339,1.390276384,1.269297726,1.131848135,1.235024097,1.123070717,1.284466408,1.226749286,1.313681517,1.226829447
12091,1.95158822,2.096286531,2.058434088,2.211099226,2.126380324,2.05729082,1.998096081,1.881965685,1.759853587,2.056426079,2.282794964,2.14555333,2.023937376
12093,0.533267716,0.776773294,0.737659121,0.853204559,0.83512057,0.756344324,0.736360727,0.643732776,0.713882873,0.780586448,0.84098261,0.782066929,0.655020505
12095,17.56767587,17.45331009,17.16914689,15.55376606,16.36921877,16.16694766,16.46911567,15.156247,14.60983301,15.69742758,15.14491613,15.48906266,17.51049298
12097,2.951926755,3.05234295,2.958638373,2.804276983,3.023396069,2.904260489,3.004265339,2.592766431,2.61898666,2.870530197,2.749153527,2.946912441,3.002134852
12099,6.185773641,5.886960471,6.342011328,6.02644854,6.205037476,5.902085652,5.838250241,5.862860697,5.598979567,5.704066184,5.665323608,6.611051222,6.036367056
12101,4.319800348,4.477783622,4.625521842,4.143150494,4.545092261,4.419094707,4.385988899,4.194162458,4.213391231,4.443245642,4.212461438,4.857947958,4.398791985
12103,9.333753919,9.340869673,9.775371318,8.612260138,9.295301883,9.10880853,9.21001439,8.629541872,8.587183508,9.11716318,8.969249728,9.490138879,9.337311796
12105,3.934837607,4.09390584,4.054953757,3.676525633,4.014438902,3.908646228,4.005135451,3.516672733,3.709973056,3.87193053,3.701960748,3.903897466,4.014371724
12107,1.036826128,1.261871791,1.173896667,1.183286944,1.276070278,1.183341739,1.057686352,1.048010785,0.968410889,1.146255544,1.166322517,1.174575104,1.14934896
12109,2.65799039,2.770955002,2.68421756,2.641506334,2.83534644,2.585945826,2.511315857,2.439543032,2.058042814,2.589993884,2.480511139,2.806733945,2.714472696
12111,3.983797945,4.172496254,4.312679451,3.926714159,4.186422751,4.032911929,4.147787659,3.789865009,3.640567814,4.069711802,3.774735379,4.34338976,4.078147099
12113,1.427765536,1.511701058,1.570690801,1.697612218,1.613820682,1.577244957,1.452574908,1.367513698,1.307721231,1.490182464,1.737127199,1.787338229,1.469733297
12115,3.951819621,4.14827615,4.111803027,3.705190408,4.060354425,3.867554485,3.805676794,3.743054068,3.676642784,3.799861248,3.985421909,3.955387979,4.050047885
12117,11.01184377,10.98306383,11.10763965,10.16824234,10.41667367,10.45873163,10.57154767,10.10090088,9.019372121,10.05927972,9.923099531,10.55256825,10.9974538
12119,3.318123833,3.286027958,3.457778052,3.175925602,3.424814628,3.395311445,3.297309945,3.273754839,3.018439647,3.362439143,3.247579578,3.171642739,3.302075896
12121,0.703692671,0.926357827,0.863034112,0.85863135,0.981363495,0.888351025,0.76939194,0.823362876,0.7848418,0.886469132,0.979331132,0.918481912,0.815025249
12123,0.20859888,0.46623553,0.418849877,0.47502325,0.497838775,0.447899982,0.349172518,0.360912887,0.384398368,0.467472956,0.54068846,0.477140349,0.337417205
12125,0.631077674,0.87469762,0.783849239,0.766835769,0.916824304,0.806073371,0.67237604,0.690321009,0.676231011,0.805012897,0.816087702,0.820524504,0.752887647
12127,3.246802783,3.343784536,3.279658702,3.169968239,3.308235026,3.23859548,3.131350574,2.999343616,2.844301271,3.014198425,2.95032416,3.328529442,3.295293659
12129,0.247276499,0.486983718,0.471240802,0.515435259,0.514907625,0.468924378,0.393129795,0.391465477,0.402264756,0.476404416,0.563291842,0.538989353,0.367130108
12131,0.653949231,0.94328125,0.873251921,0.970846985,0.941460355,0.874105481,0.822584446,0.774301173,0.829287014,0.888367718,1.028464804,0.970522854,0.798615241
12133,0.503655179,0.744051803,0.729069149,0.776742597,0.772822616,0.721067298,0.635201203,0.589568686,0.592806429,0.707003931,0.835626733,0.766132052,0.623853491
13001,0.658407904,0.987639306,0.768517703,0.880087837,0.979518252,0.853337905,0.768539664,0.748425747,0.796896787,0.873941806,0.960555858,0.940290967,0.823023605
13003,0.320183505,0.584195874,0.478381444,0.548865979,0.601350513,0.522107217,0.455072166,0.42412165,0.454387629,0.55084536,0.632769071,0.610138142,0.45218969
13005,0.581487522,0.863953544,0.66230294,0.773743512,0.880822828,0.716834691,0.642940452,0.672900913,0.68769953,0.789730663,0.873036814,0.835003705,0.722720533
13007,0.202287741,0.505694022,0.444798379,0.464162107,0.52634245,0.451552179,0.364470112,0.362559271,0.368192503,0.447892604,0.561554202,0.50782168,0.353990881
13009,2.049432351,2.438952823,2.189769309,2.20679886,2.140712805,2.138190769,1.9874676,1.895593572,1.700445824,2.075839812,2.268688441,2.260049249,2.244192587
13011,0.958536797,1.109050815,1.077631425,1.077459111,1.105698014,0,0.953084112,0.897359812,0.77313376,0.999354556,1.263455025,1.281530372,1.033793806
13013,4.453619525,4.550336703,4.11343434,4.100723906,3.823728955,3.939907414,3.86031565,3.493636369,3.195277783,3.77434764,4.470416662,5.285159936,4.501978114
13015,2.835510116,2.971063583,3.026865601,2.668617054,2.895826589,0.659156069,2.743037576,2.204020232,2.620502891,2.480929191,2.983966761,3.256861271,2.90328685
13017,0.921899891,1.137978428,1.091355086,1.077724001,1.139430306,1.051952435,0.922134957,0.913207964,0.878780422,1.039112278,1.09089325,1.195724556,1.029939159
13019,0.532094281,0.773618236,0.658520865,0.720361669,0.776485316,0.702244203,0.610556414,0.582117465,0.606293662,0.731533229,0.798565686,0.766309117,0.652856259
13021,8.90562006,8.618233865,8.702373948,8.046402284,7.971684387,7.760964843,7.972393017,7.840177156,6.972423008,8.027135451,8.686996451,9.014914139,8.761926962
13023,0.659802171,0.939272493,0.818666239,0.889696873,0.931754945,0.777610083,0.718640714,0.726285895,0.757316527,0.847383532,0.915169112,0.937176131,0.799537332
13025,0.382086365,0.654031951,0.534345144,0.59412844,0.680599492,0.549348307,0.499080987,0.547881999,0.537980069,0.602078455,0.629164819,0.665596329,0.518059158
13027,0.55028314,0.763959672,0.690520519,0.680307449,0.784016872,0.707923637,0.593796654,0.587405978,0.557613328,0.747809236,0.799306447,0.753859573,0.657121406
13029,0.922998142,1.256975554,1.068069306,1.132288057,1.232807857,1.060722463,1.018350866,1.028344679,1.002071472,1.142866646,1.083180691,1.264144493,1.089986848
13031,1.366316271,1.732812306,1.502088155,1.500645945,1.577635589,1.472121673,1.382199876,1.380589071,1.376043062,1.557381675,1.441423928,1.592172453,1.549564289
13033,0.970218025,1.218799205,1.057816426,1.200944496,1.203551636,1.010480985,0.943842888,1.012971621,0.975751851,1.162484812,1.145646997,1.103579926,1.094508615
13035,2.14167891,2.186862605,2.090918446,2.037079356,2.066612784,2.04942321,1.964717119,1.763875825,1.62389787,1.915966202,2.24471712,2.414261574,2.164270758
13037,0.300794719,0.565849526,0.506290485,0.541041355,0.630749873,0.519063279,0.442997011,0.437199801,0.414985053,0.537501245,0.65479073,0.635448429,0.433322123
13039,0.891655612,1.124073601,1.023660154,1.093062243,1.137791911,1.06284507,0.972039982,1.017874601,0.979277601,1.075751021,1.088233529,1.099582917,1.007864607
13043,0.694734476,0.988125877,0.924335485,0.916645124,1.004582747,0.907325091,0.773141331,0.734419779,0.775650463,0.885414441,0.909575722,0.89960101,0.841430177
13045,2.403948124,2.4435282,2.573410181,2.42158227,2.204169069,2.431291342,2.061825166,2.002811857,1.897446134,2.16597914,2.334825032,2.76440373,2.423738162
13047,3.520370518,4.067280003,3.747583165,3.645309473,3.092581053,0,3.323368423,3.016189474,3.741553687,3.399932635,3.920315793,4.396804211,3.79382526
13049,0.257367703,0.502898709,0.414307147,0.478109657,0.530721948,0.452932352,0.37178487,0.408352428,0.434439899,0.484444445,0.516663938,0.526927621,0.380133206
13051,7.203940921,7.464585286,7.205290968,7.044493867,7.198758081,6.070714603,6.810383499,6.705549612,6.174161648,7.105118166,6.468997772,7.118001122,7.334263103
13053,1.773798662,1.675570073,2.137077304,1.923114571,2.032010565,1.875553394,1.753484428,1.569888764,1.574691321,1.790784202,2.006462735,2.071126252,1.724684368
13055,0.719406027,1.003993061,0.873813135,0.856308259,0.879735528,0.041862129,0.770567959,0.628577932,0.898408843,0.804339907,0.967123345,1.05960546,0.861699544
13057,4.723970591,4.674859268,4.50708887,4.369467113,4.23071632,2.668761861,3.914329539,3.555543959,3.611385197,3.95138678,4.695177101,5.651184377,4.69941493
13059,8.527053816,8.783818711,7.413405097,7.832912194,7.601206798,8.268929186,7.322889527,6.269342767,5.291456081,6.94620397,7.91228329,8.932090654,8.655436264
13061,0.222315926,0.496847226,0.453256568,0.478799871,0.533120335,0.462150503,0.388514435,0.378190075,0.387152125,0.469017191,0.587755431,0.548063574,0.359581576
13063,23.93447881,21.64968587,20.99791529,21.2903427,20.13917183,19.13348883,19.72820562,17.55646834,18.50944311,19.90315563,22.38876249,23.69196571,22.79208234
13065,0.215184961,0.454159697,0.372886954,0.420381997,0.480407001,0.424477883,0.350091403,0.338530655,0.402055704,0.445109081,0.509467964,0.514208845,0.334672329
13067,20.01602081,18.06321178,18.3976077,17.39234622,16.44305953,16.03779203,15.86575837,15.01047485,13.96908635,15.94870367,17.36201764,20.79313163,19.0396163
13069,0.87096477,1.138645589,0.943751751,1.043862574,1.103894072,0.998118291,0.934980167,0.899802845,0.948924405,1.037057863,1.150843441,1.093724916,1.00480518
13071,1.077732537,1.247610383,1.178153709,1.185248759,1.244859396,1.140905966,1.024683802,1.012745895,1.001393306,1.194137929,1.283471177,1.125509604,1.16267146
13073,4.175327351,4.699757852,4.132977574,4.409565025,4.491181618,4.79503139,3.737744391,3.724513452,3.623874437,4.201172641,4.32175785,4.658405832,4.437542601
13075,1.517521263,1.679908869,1.560774604,1.611637302,1.70489368,1.564747874,1.460820167,1.36951397,1.223873026,1.569462334,1.676297083,1.628678616,1.598715066
13077,3.213779371,3.195503343,3.315347751,3.070644155,2.85621441,2.957709665,2.756721642,2.356998598,2.528728801,2.785606036,3.218929514,3.652635753,3.204641357
13079,0.493359024,0.695645471,0.75049668,0.673341895,0.771106829,0.6531064,0.580618711,0.622697494,0.598486405,0.670318988,0.770025689,0.78662813,0.594502247
13081,1.482205589,1.787889222,1.788171157,1.704321356,1.750159682,1.682128242,1.474972556,1.535960577,1.459780438,1.670214568,1.811015466,1.788520459,1.635047406
13083,0.999819535,1.301635932,1.249819537,1.178340525,1.136426049,0,1.078438603,0.981655548,1.120266769,1.152887405,1.260431541,1.29719498,1.150727733
13085,1.249858521,1.45592926,1.387067521,1.381479098,1.437122189,0,1.194495178,1.056906753,1.101591641,1.170102894,1.500366559,1.58128296,1.35289389
13087,0.635793325,0.850634428,0.842423409,0.891721535,0.913853451,0.857175354,0.732471423,0.698347051,0.675856196,0.871195701,0.951082532,0.912512573,0.743213876
13089,24.34048786,22.90586974,21.238212,21.21097319,19.33933078,16.22165262,19.24042659,17.40949681,17.03795148,19.42769859,22.34870243,24.44072285,23.6231788
13091,0.495374321,0.774663319,0.67908267,0.734455596,0.817121148,0.682839815,0.592128816,0.597412519,0.636484036,0.725250242,0.787380453,0.756687577,0.63501882
13093,0.607602619,0.866799362,0.806645434,0.827383225,0.860313161,0.794474521,0.706606512,0.743365182,0.714536447,0.794621372,0.906909057,0.906546352,0.73720099
13095,4.861469406,4.585122981,4.608784952,4.615417283,4.578482239,4.335173417,4.307944082,4.174679425,3.593592603,4.45154298,4.717967198,4.557401725,4.723296193
13097,7.232068382,6.516656414,6.772605125,6.5239624,5.816567515,5.332246155,5.84268034,5.554820507,5.145152135,5.913292304,6.623917943,7.70481026,6.874362398
13099,0.456119116,0.704046932,0.668637298,0.682275283,0.750098803,0.665402773,0.559274049,0.569588308,0.520909839,0.684731714,0.805144776,0.716839576,0.580083024
13101,0.202340786,0.438711044,0.364623984,0.382977644,0.472154471,0.408778794,0.325094851,0.34366023,0.3699729,0.439229336,0.494124321,0.486856367,0.320525915
13103,1.15248658,1.478311331,1.399664877,1.374109965,1.470085593,1.365675321,1.254494416,1.271765559,1.269515449,1.463448424,1.37932395,1.6566009,1.315398956
13105,0.695852273,0.982890394,0.830366568,0.883462242,0.971550584,0.172864736,0.767815248,0.726856671,0.789123899,0.895929251,0.999393326,0.965362902,0.839371334
13107,0.531416583,0.813277045,0.76727098,0.789351869,0.837746206,0.745116279,0.642508595,0.652086957,0.663472194,0.758256823,0.812952475,0.836411526,0.672346814
13109,0.847042043,1.210442937,1.007094593,1.039793542,1.192526276,1.014557056,0.921681682,0.937811561,0.947623873,1.063367115,1.055514263,1.111325075,1.02874249
13111,0.5340913,0.767257536,0.711107664,0.715297157,0.780127476,0,0.604189492,0.577951766,0.641023255,0.655846685,0.835236863,0.811140395,0.650674418
13113,5.883012802,5.837402281,5.588858526,5.262597717,4.645710826,5.134379114,4.791248706,4.272967822,4.429567621,4.802732621,5.29667935,6.219872018,5.860207541
13115,2.065788774,2.31309274,2.132239617,1.924442086,1.808268542,1.501240545,1.893378,1.619754544,2.177931538,1.880591745,2.206838263,2.385709163,2.189440757
13117,8.113039891,7.791251731,7.456151302,7.356899583,7.086412656,0.945180197,6.41464374,5.938104539,5.783342509,6.246899583,8.374462168,9.199502078,7.952145811
13119,1.324880739,1.535406516,1.328899719,1.456201589,1.441523468,0.001782508,1.27874583,1.174860217,0.970159014,1.267407027,1.517712232,1.558840727,1.430143628
13121,24.16183255,22.29577373,21.65064083,21.44239628,18.3958174,16.22850264,19.52621807,17.79566072,17.79456402,19.15271733,21.54554514,23.96977655,23.22880314
13123,0.555307378,0.849661096,0.790963114,0.771108132,0.79328184,0,0.618604981,0.599657944,0.702112231,0.66253783,0.899668977,0.863534047,0.702484237
13125,0.297607861,0.570172577,0.487876318,0.552535953,0.598796738,0.565258867,0.453422819,0.424793864,0.477027804,0.503235857,0.585541704,0.606088206,0.433890219
13127,2.056711006,2.364049577,2.09750907,2.188845224,2.309657798,2.134371219,2.071467958,2.158911731,1.99151874,2.186014508,2.011217654,2.161539295,2.210380291
13129,1.646326572,2.004121363,1.868273354,1.736718988,1.89465352,0,1.564831546,1.306121745,1.652840734,1.569559723,1.941671133,2.075019141,1.825223968
13131,0.736102428,0.945509825,0.896591364,0.93057094,0.935949248,0.893331268,0.787883336,0.789486306,0.680756614,0.902509668,0.969261952,0.904872349,0.840806127
13133,0.583437128,0.921553513,0.788985876,0.79169474,0.822681639,0.815109749,0.697884975,0.654150076,0.66280245,0.765581077,0.898376721,0.934335543,0.75249532
13135,17.20311192,16.58968205,15.77223201,15.45504014,14.00888556,9.418021401,14.16877538,13.05920353,12.03555485,13.8228034,17.05416024,18.90497717,16.89639698
13137,1.459618114,1.623495716,1.588252142,1.641192167,1.603762547,0,1.392998776,1.235336598,1.139179926,1.332002448,1.734399022,1.794477354,1.541556915
13139,4.566678881,4.607561327,4.275280347,4.469947436,4.171451102,0.081220134,3.970578216,3.782962729,3.27580599,3.888474039,4.85933578,5.149802483,4.587120104
13141,0.363404841,0.644545584,0.552042324,0.582414842,0.66856066,0.61948978,0.513641108,0.464838382,0.500575445,0.573700535,0.647741699,0.651923465,0.503975213
13143,1.084474255,1.327075173,1.298672949,1.216424944,1.191563934,1.156603817,1.050004833,0.961933767,1.02441866,1.114950446,1.205716703,1.397154943,1.205774714
13145,0.684907831,0.821455536,0.929022267,0.892470136,0.906230643,0.856836748,0.762207638,0.716140686,0.772235657,0.832555669,0.963592389,1.010511723,0.753181684
13147,1.330484943,1.639797494,1.328974151,1.442523316,1.486349587,0,1.182755128,1.169960033,1.157545963,1.332880361,1.511550758,1.501819876,1.485141219
13149,0.522346727,0.710406428,0.782351318,0.769715268,0.743676233,0.77743972,0.639308842,0.607324913,0.662002294,0.707857634,0.805021814,0.802346725,0.616376578
13151,8.3449419,7.840103532,7.367711809,7.380648643,7.115216572,7.7357828,7.037473058,6.16488908,5.91533911,7.044739067,7.819184457,8.59067821,8.092522716
13153,5.363736449,5.062894691,5.610591798,4.885952946,4.95788826,4.628138211,4.688015074,4.907827608,4.088968939,4.893034364,5.216895794,5.496587027,5.21331557
13155,0.373864169,0.617300934,0.538120609,0.594627243,0.653914907,0.577291178,0.483788057,0.476569087,0.521881342,0.588153784,0.649910224,0.654018342,0.495582552
13157,3.126971397,3.162194437,3.04259852,3.084728945,2.998997799,0.606123222,3.005889175,2.733396681,2.359045807,3.050698141,3.51793759,3.752850573,3.144582917
13159,0.477767674,0.716542956,0.697758395,0.653104471,0.698721467,0.721746148,0.589825569,0.548565596,0.547680459,0.644203004,0.814991648,0.805815548,0.597155315
13161,0.562204141,0.842916313,0.65840448,0.798829248,0.899338544,0.789845732,0.685953086,0.711817413,0.724199069,0.85653846,0.941656803,0.948062128,0.702560227
13163,0.605685452,0.905176931,0.778487549,0.841849278,0.897376145,0.798771951,0.680588466,0.698099607,0.73391874,0.812038007,0.85515334,0.880593708,0.755431191
13165,0.351346495,0.655395852,0.533842053,0.624359327,0.649907204,0.488669299,0.481759133,0.490221125,0.506240869,0.590797629,0.646677194,0.640617964,0.503371174
13167,0.401356818,0.667852271,0.58705,0.665927272,0.724165908,0.619765909,0.523731819,0.533865909,0.55070909,0.623029543,0.71841818,0.727740907,0.534604545
13169,0.736785588,0.99663796,0.986966608,0.960205622,1.008971879,1.026688927,0.87326362,0.88856942,0.858404218,0.954340948,1.084398943,1.102506149,0.866711774
13171,1.277385304,1.437314432,1.489317421,1.300138007,1.31079821,1.27223051,1.205725475,1.10297277,1.135024242,1.282704213,1.469791122,1.518806413,1.357349868
13173,0.549817801,0.769351787,0.678209529,0.694491941,0.790308336,0.716412053,0.614250176,0.59502803,0.629004904,0.722330062,0.801226347,0.755112121,0.659584794
13175,0.917314617,1.136466422,1.038416246,1.141257785,1.177085073,1.031265466,0.943370595,0.974566942,0.975912619,1.117981055,1.170814062,1.19038399,1.026890519
13177,0.823766081,1.04605458,1.009296296,1.047814813,1.132528264,1.040904483,0.926588694,0.891222223,0.878633528,1.023647172,1.150403506,1.148339179,0.934910331
13179,1.66682864,1.991224157,1.683734375,1.733459874,1.898510687,1.660848031,1.588761826,1.652359538,1.51922906,1.718800373,1.669317835,1.86718374,1.829026398
13181,0.420163494,0.739705171,0.598461537,0.648123826,0.711696594,0.725274724,0.555293487,0.51164031,0.535186276,0.617601178,0.694055211,0.717566335,0.579934333
13183,0.374432036,0.674220902,0.522603385,0.584158087,0.704594309,0.565091606,0.470249521,0.527789216,0.538754144,0.59091258,0.640341998,0.701969985,0.524326469
13185,3.602216808,3.460925414,3.507681607,3.287120792,3.528004452,3.479579738,3.196804895,3.082735874,2.5581951,3.239540769,3.521093788,3.167216811,3.531571111
13187,0.738473188,1.018401056,0.903724453,0.901726376,0.952151958,0,0.746929551,0.684207741,0.737665303,0.7807069,1.035780234,1.057850444,0.878437122
13189,1.120334285,1.448921999,1.253972531,1.255159366,1.416372116,1.513731535,1.071215339,0.971604042,1.134229073,1.275721688,1.307901011,1.359707179,1.284628142
13191,0.359729331,0.613667568,0.483549459,0.57496063,0.654984005,0.534646899,0.481310285,0.496881151,0.534201526,0.570488435,0.600132872,0.646753196,0.486698449
13193,0.510199211,0.763388286,0.756026103,0.722958955,0.814097542,0.709057186,0.629249528,0.64039155,0.630625106,0.717925468,0.798880301,0.809261547,0.636793749
13195,0.869147658,1.106093637,0.942857142,0.988345737,1.055104441,0.479630254,0.890144058,0.785457382,0.838653061,0.944905162,1.111020407,1.243164465,0.987620647
13197,0.280825039,0.48454441,0.524862173,0.510782924,0.594437211,0.491694104,0.437295177,0.421138974,0.399037137,0.503665773,0.592603367,0.591493107,0.382684724
