fips,Mean_2019,Mean_2020,Mean_difference
26113,0.380027394,0.363881745,-0.016145649
26115,2.024469394,1.926691339,-0.097778055
26117,0.706587682,0.695322407,-0.011265275
26119,0.263446451,0.285137973,0.021691522
26121,0.832428051,0.838059305,0.005631254
26123,0.486171018,0.46937672,-0.016794298
26125,8.941358308,9.22605887,0.284700562
26127,0.294725076,0.257346663,-0.037378413
26129,0.450172333,0.443368213,-0.00680412
26131,0.186476788,0.18021425,-0.006262538
26133,0.46556509,0.436306683,-0.029258407
26135,0.264539745,0.253407812,-0.011131933
26137,0.604692772,0.711038711,0.106345939
26139,1.156215264,1.149106418,-0.007108846
26141,0.171959441,0.187657616,0.015698175
26143,0.465089834,0.465911309,0.000821475
26145,2.130076279,2.330149905,0.200073626
26147,1.564918131,1.638944073,0.074025942
26149,1.135818718,0.979668833,-0.156149885
26151,0.375247714,0.377093528,0.001845814
26153,0.226461198,0.217029733,-0.009431465
26155,1.00418588,0.965078918,-0.039106962
26157,0.56693433,0.574528269,0.007593939
26159,0.6937141,0.61618476,-0.07752934
26161,3.623628558,3.559701011,-0.063927547
26163,20.04333546,21.35190531,1.30856985
26165,0.580348068,0.635304689,0.054956621
27001,0.262372142,0.256249607,-0.006122535
27003,5.493647517,5.932065311,0.438417794
27005,0.466845807,0.529371016,0.062525209
27007,0.333093009,0.328227959,-0.00486505
27009,1.218751408,1.283660563,0.064909155
27011,0.397375779,0.420838586,0.023462807
27013,1.191227341,1.209827312,0.018599971
27015,0.825230193,0.858879066,0.033648873
27017,0.616135892,0.719346391,0.103210499
27019,2.296122433,2.543277382,0.247154949
27021,0.303492077,0.294370604,-0.009121473
27023,0.551706155,0.557900199,0.006194044
27025,1.073117587,1.124912694,0.051795107
27027,1.044141637,1.382899253,0.338757616
27029,0.323690775,0.335465078,0.011774303
27031,0.17369094,0.154119651,-0.019571289
27033,0.484469338,0.457196477,-0.027272861
27035,0.737585381,0.779829567,0.042244186
27037,6.634176102,7.009452053,0.375275951
27039,0.828293612,0.825832204,-0.002461408
27041,0.83244824,0.868885092,0.036436852
27043,0.517462724,0.536326486,0.018863762
27045,0.482143457,0.493979055,0.011835598
27047,0.789857941,0.839277309,0.049419368
27049,0.910208189,0.930695154,0.020486965
27051,0.382308395,0.391191889,0.008883494
27053,15.06133886,16.73636145,1.67502259
27055,0.482911648,0.513388178,0.03047653
27057,0.370917183,0.390384684,0.019467501
27059,1.0315136,1.054032059,0.022518459
27061,0.317002165,0.312493597,-0.004508568
27063,0.520464853,0.520054631,-0.000410222
27065,0.484827614,0.474822004,-0.01000561
27067,0.883620746,0.947857304,0.064236558
27069,0.323980757,0.351448961,0.027468204
27071,0.23523288,0.220738526,-0.014494354
27073,0.385965642,0.384600676,-0.001364966
27075,0.213858278,0.199905744,-0.013952534
27077,0.227772689,0.204991801,-0.022780888
27079,0.9090317,0.92398033,0.01494863
27081,0.398571467,0.388943104,-0.009628363
27083,0.786901306,0.891348324,0.104447018
27085,1.14998829,1.257748438,0.107760148
27087,0.347652141,0.357715608,0.010063467
27089,0.315410446,0.340385135,0.024974689
27091,0.619635803,0.662155677,0.042519874
27093,0.64872362,0.651851015,0.003127395
27095,0.621120199,0.59861801,-0.022502189
27097,0.545956364,0.551466234,0.00550987
27099,0.759740677,0.794106725,0.034366048
27101,0.407379742,0.398449804,-0.008929938
27103,1.050565214,1.07144801,0.020882796
27105,0.683326736,0.717140932,0.033814196
27107,0.348959938,0.387665285,0.038705347
27109,2.504918524,2.71855529,0.213636766
27111,0.498188507,0.536095394,0.037906887
27113,0.592111897,0.704066991,0.111955094
27115,0.428081748,0.425572649,-0.002509099
27117,0.535942566,0.57204493,0.036102364
27119,0.546627028,0.643065205,0.096438177
27121,0.437108653,0.436646988,-0.000461665
27123,21.88084409,23.47788237,1.59703828
27125,0.351620203,0.38051805,0.028897847
27127,0.483061873,0.491519119,0.008457246
27129,0.519865485,0.511607542,-0.008257943
27131,1.410599369,1.404489796,-0.006109573
27133,0.568609541,0.606107136,0.037497595
27135,0.374424324,0.368539623,-0.005884701
27137,0.492495806,0.544591459,0.052095653
27139,3.784593414,4.089987716,0.305394302
27141,1.91580258,2.156268698,0.240466118
27143,0.544100025,0.522106592,-0.021993433
27145,1.418384259,1.580049004,0.161664745
27147,4.648849833,4.338118604,-0.310731229
27149,0.4597183,0.489468115,0.029749815
27151,0.470478611,0.48481472,0.014336109
27153,0.523482686,0.51337166,-0.010111026
27155,0.320101924,0.305952545,-0.014149379
27157,0.575001077,0.578120578,0.003119501
27159,0.492029785,0.515238331,0.023208546
27161,0.813904282,0.818837688,0.004933406
27163,4.957153774,5.169922076,0.212768302
27165,0.574747168,0.592517417,0.017770249
27167,0.436851215,0.468773084,0.031921869
27169,0.780306677,0.840685875,0.060379198
27171,1.783344105,2.00989337,0.226549265
27173,0.394349499,0.395924814,0.001575315
28001,1.063014556,1.137581836,0.07456728
28003,1.214922305,1.151942077,-0.062980228
28005,0.576190475,0.585162352,0.008971877
28007,0.64038078,0.596304262,-0.044076518
28009,0.582643503,0.526655616,-0.055987887
28011,0.871887007,0.802067767,-0.06981924
28013,0.520972107,0.494365786,-0.026606321
28015,0.545250922,0.492140542,-0.05311038
28017,0.58557362,0.592780093,0.007206473
28019,0.547175471,0.500783768,-0.046391703
28021,0.530804079,0.482915501,-0.047888578
28023,0.608031053,0.5258421,-0.082188953
28025,1.090144658,1.132847152,0.042702494
28027,0.78754483,0.815384727,0.027839897
28029,0.698654217,0.690712917,-0.0079413
28031,0.976387086,1.035598264,0.059211178
28033,4.715915346,4.507724017,-0.208191329
28035,2.509057215,2.575136373,0.066079158
28037,0.417555369,0.366718937,-0.050836432
28039,0.691473623,0.642083272,-0.049390351
28041,0.501023328,0.444369065,-0.056654263
28043,1.149063072,1.138391238,-0.010671834
28045,1.449061656,1.414200706,-0.03486095
28047,3.283787251,3.262341971,-0.02144528
28049,3.736890234,4.123640632,0.386750398
28051,0.60376888,0.550052036,-0.053716844
28053,0.528871639,0.487410887,-0.041460752
28055,0.36336119,0.296520781,-0.066840409
28057,0.796303861,0.847227738,0.050923877
28059,2.185023105,2.155914772,-0.029108333
28061,0.721496437,0.663533907,-0.05796253
28063,0.444738721,0.398449346,-0.046289375
28065,0.642854964,0.637344235,-0.005510729
28067,1.581999999,1.659893893,0.077893894
28069,0.491253329,0.46607678,-0.025176549
28071,1.082575238,1.09242828,0.009853042
28073,1.307376774,1.322148719,0.014771945
28075,1.918357758,2.068872087,0.150514329
28077,0.665107115,0.65477926,-0.010327855
28079,0.762450682,0.726998019,-0.035452663
28081,3.402134762,3.790140126,0.388005364
28083,1.142683325,1.124395253,-0.018288072
28085,1.012048835,1.020089192,0.008040357
28087,2.11724211,2.259977763,0.142735653
28089,2.320423773,2.30902656,-0.011397213
28091,0.71626983,0.713520205,-0.002749625
28093,1.153429511,1.111000481,-0.04242903
28095,0.898414998,0.932932895,0.034517897
28097,0.70666751,0.63149088,-0.07517663
28099,1.066493782,1.052140114,-0.014353668
28101,0.784896157,0.771905762,-0.012990395
28103,0.521062522,0.487073657,-0.033988865
28105,1.594666268,1.61748001,0.022813742
28107,0.975332147,0.997602573,0.022270426
28109,0.818161462,0.775444565,-0.042716897
28111,0.584454548,0.527216267,-0.057238281
28113,1.539081746,1.673495818,0.134414072
28115,0.881787226,0.923584595,0.041797369
28117,0.918354451,0.89490503,-0.023449421
28119,0.525610013,0.508179106,-0.017430907
28121,2.738570414,2.915738108,0.177167694
28123,0.991545688,0.994256044,0.002710356
28125,0.454661711,0.38739002,-0.067271691
28127,0.841417423,0.850269572,0.008852149
28129,0.676304942,0.753041895,0.076736953
28131,0.689747687,0.652185241,-0.037562446
28133,0.953046396,0.865810735,-0.087235661
28135,0.496086632,0.489703007,-0.006383625
28137,1.043179505,0.985820686,-0.057358819
28139,0.729810163,0.682581991,-0.047228172
28141,0.723592068,0.682371272,-0.041220796
28143,0.994526106,1.020821184,0.026295078
28145,1.107332078,1.08737341,-0.019958668
28147,0.643477126,0.642886721,-0.000590405
28149,1.593820615,1.61179252,0.017971905
28151,1.295304198,1.267182716,-0.028121482
28153,0.850256443,0.818112036,-0.032144407
28155,0.512094283,0.440885112,-0.071209171
28157,0.460800393,0.416726301,-0.044074092
28159,0.707074358,0.708609877,0.001535519
28161,0.549161006,0.551732164,0.002571158
28163,0.694703891,0.679539352,-0.015164539
29001,0.519299419,0.501676565,-0.017622854
29003,0.502460861,0.498116005,-0.004344856
29005,0.361906418,0.352964847,-0.008941571
29007,0.582668294,0.537409787,-0.045258507
29009,0.773044589,0.717251278,-0.055793311
29011,0.467321159,0.41149956,-0.055821599
29013,0.448383553,0.427779134,-0.020604419
29015,0.479484676,0.438141936,-0.04134274
29017,0.440086405,0.370784907,-0.069301498
29019,2.614307188,2.625199822,0.010892634
29021,2.391611885,2.58653795,0.194926065
29023,0.98567475,0.930111601,-0.055563149
29025,0.386292214,0.363114041,-0.023178173
29027,0.825738755,0.790066356,-0.035672399
29029,0.891240643,0.841764448,-0.049476195
29031,1.791219781,1.771203827,-0.020015954
29033,0.349159524,0.286750258,-0.062409266
29035,0.367197512,0.301592968,-0.065604544
29037,1.469464977,1.534322781,0.064857804
29039,0.461890503,0.416286046,-0.045604457
29041,0.337309443,0.251800802,-0.085508641
29043,1.377064906,1.323493744,-0.053571162
29045,0.329458822,0.292193021,-0.037265801
29047,6.678116793,7.678210204,1.000093411
29049,0.578780339,0.61737047,0.038590131
29051,2.015798179,1.853517643,-0.162280536
29053,0.589225243,0.558161197,-0.031064046
29055,0.542538334,0.499828739,-0.042709595
29057,0.399428221,0.341736364,-0.057691857
29059,0.507532268,0.447384438,-0.06014783
29061,0.320506088,0.287797082,-0.032709006
29063,0.454988771,0.461539402,0.006550631
29065,0.41812324,0.361572615,-0.056550625
29067,0.376344549,0.312392853,-0.063951696
29069,0.91202343,0.914794084,0.002770654
29071,1.128568909,1.091977057,-0.036591852
29073,0.492375041,0.445003508,-0.047371533
29075,0.324737726,0.296779286,-0.02795844
29077,5.503795017,5.448617951,-0.055177066
29079,0.483666353,0.429192859,-0.054473494
29081,0.35459726,0.322643192,-0.031954068
29083,0.549464137,0.539210125,-0.010254012
29085,0.435885969,0.385220965,-0.050665004
29087,0.357924183,0.330297635,-0.027626548
29089,0.400814096,0.341912763,-0.058901333
29091,0.606204146,0.540708935,-0.065495211
29093,0.418023385,0.347190745,-0.07083264
29095,11.87381019,13.08892531,1.21511512
29097,2.267587633,2.122941851,-0.144645782
29099,2.28466062,2.304632598,0.019971978
29101,0.90380847,0.894212848,-0.009595622
29103,0.291114214,0.250666332,-0.040447882
29105,0.727287126,0.659023588,-0.068263538
29107,0.734504971,0.696598131,-0.03790684
29109,0.817280696,0.762705635,-0.054575061
29111,0.369047219,0.340792827,-0.028254392
29113,0.850670042,0.857343514,0.006673472
29115,0.414503987,0.344805975,-0.069698012
29117,0.506444944,0.444535941,-0.061909003
29119,0.698870126,0.631758396,-0.06711173
29121,0.443839358,0.355231253,-0.088608105
29123,0.510728933,0.432557415,-0.078171518
29125,0.43704205,0.363000409,-0.074041641
29127,0.918122885,0.849892692,-0.068230193
29129,0.284259504,0.241067741,-0.043191763
29131,0.690317472,0.622065797,-0.068251675
29133,0.613352545,0.558549177,-0.054803368
29135,0.541379949,0.508762118,-0.032617831
29137,0.356417916,0.281169962,-0.075247954
29139,0.495927261,0.467768269,-0.028158992
29141,0.504013229,0.465587499,-0.03842573
29143,0.71838342,0.691673753,-0.026709667
29145,1.422571593,1.352723501,-0.069848092
29147,0.460637703,0.445321671,-0.015316032
29149,0.32759834,0.267322542,-0.060275798
29151,0.473397401,0.386427978,-0.086969423
29153,0.349630738,0.284721294,-0.064909444
29155,0.713505675,0.694726752,-0.018778923
29157,0.679052174,0.632039779,-0.047012395
29159,0.879023039,0.816652688,-0.062370351
29161,0.892789123,0.828420329,-0.064368794
29163,0.481768591,0.402512945,-0.079255646
29165,3.506413942,3.777629388,0.271215446
29167,0.717930269,0.644439753,-0.073490516
29169,1.368739631,1.320940885,-0.047798746
29171,0.311263307,0.265514268,-0.045749039
29173,0.500305294,0.43447141,-0.065833884
29175,0.811371705,0.71912836,-0.092243345
29177,0.549847455,0.544938458,-0.004908997
29179,0.358649066,0.288539445,-0.070109621
29181,0.401484901,0.345268659,-0.056216242
29183,5.596757554,5.440962172,-0.155795382
29185,0.360183411,0.319805427,-0.040377984
29186,0.662591419,0.623981457,-0.038609962
29187,1.401280375,1.33382549,-0.067454885
29189,15.45758055,15.87993516,0.42235461
29195,0.524164221,0.442984655,-0.081179566
29197,0.321220147,0.268553685,-0.052666462
29199,0.299537461,0.253693047,-0.045844414
29201,1.220920356,1.153177933,-0.067742423
29203,0.313938321,0.248670719,-0.065267602
29205,0.36965307,0.289604705,-0.080048365
29207,0.629169202,0.567247204,-0.061921998
29209,0.815254719,0.755445353,-0.059809366
29211,0.320336923,0.281977722,-0.038359201
29213,1.294047776,1.227327193,-0.066720583
29215,0.444483484,0.391967753,-0.052515731
29217,0.461383242,0.434218791,-0.027164451
29219,0.865360382,0.885713986,0.020353604
29221,0.45293505,0.425552003,-0.027383047
29223,0.406966533,0.338496534,-0.068469999
29225,0.922819941,0.879364937,-0.043455004
29227,0.287844432,0.261514992,-0.02632944
29229,0.496488779,0.443832705,-0.052656074
29510,47.41503736,53.7792495,6.36421214
30001,0.243757581,0.200428758,-0.043328823
30003,0.251671266,0.245254751,-0.006416515
30005,0.213752018,0.198932918,-0.0148191
30007,0.257114995,0.238564244,-0.018550751
30009,0.26356853,0.245681683,-0.017886847
30011,0.2042364,0.196163953,-0.008072447
30013,0.578156747,0.692623711,0.114466964
30015,0.198178994,0.198252681,7.3687E-05
30017,0.236588111,0.233370273,-0.003217838
30019,0.225960033,0.229281456,0.003321423
30021,0.236496854,0.267865954,0.0313691
30023,0.423812401,0.424421533,0.000609132
30025,0.26190699,0.257110791,-0.004796199
30027,0.221803986,0.215973278,-0.005830708
30029,0.27181305,0.301439144,0.029626094
30031,0.548398208,0.569657642,0.021259434
30033,0.171982848,0.166483143,-0.005499705
30035,0.279226379,0.297165181,0.017938802
30037,0.216458526,0.188040939,-0.028417587
30039,0.229437038,0.189019186,-0.040417852
30041,0.253952485,0.270664602,0.016712117
30043,0.290924628,0.269365652,-0.021558976
30045,0.217758391,0.210646762,-0.007111629
30047,0.307678759,0.31412052,0.006441761
30049,0.368145496,0.394699189,0.026553693
30051,0.210298747,0.209714575,-0.000584172
30053,0.191617084,0.185216384,-0.0064007
30055,0.185345298,0.186368635,0.001023337
30057,0.248132738,0.20577062,-0.042362118
30059,0.235523606,0.195104455,-0.040419151
30061,0.243208587,0.203154927,-0.04005366
30063,0.482764589,0.529881415,0.047116826
30065,0.218687093,0.21234049,-0.006346603
30067,0.258386412,0.226639731,-0.031746681
30069,0.175812833,0.168916881,-0.006895952
30071,0.199857999,0.1828551,-0.017002899
30073,0.227505468,0.260829267,0.033323799
30075,0.212162151,0.197588692,-0.014573459
30077,0.256412203,0.223196072,-0.033216131
30079,0.181809908,0.188573636,0.006763728
30081,0.28609611,0.278801877,-0.007294233
30083,0.445498595,0.555131359,0.109632764
30085,0.321132122,0.43577629,0.114644168
30087,0.228058162,0.217141672,-0.01091649
30089,0.203366864,0.178092948,-0.025273916
30091,0.24702026,0.263255913,0.016235653
30093,0.988058912,1.017219336,0.029160424
30095,0.258621129,0.249542257,-0.009078872
30097,0.23125732,0.206854131,-0.024403189
30099,0.205277683,0.224494586,0.019216903
30101,0.248539333,0.266334499,0.017795166
30103,0.203839488,0.192384032,-0.011455456
30105,0.213150484,0.208770704,-0.00437978
30107,0.238921277,0.205310655,-0.033610622
30109,0.1967595,0.210358428,0.013598928
30111,0.850569713,1.047416943,0.19684723
31001,0.882090042,0.841413973,-0.040676069
31003,0.346885106,0.312309127,-0.034575979
31005,0.212806684,0.17792252,-0.034884164
31007,0.227062034,0.19955215,-0.027509884
31009,0.224394653,0.180128427,-0.044266226
31011,0.356938812,0.317175582,-0.03976323
31013,0.442532955,0.527842707,0.085309752
31015,0.299725116,0.277443437,-0.022281679
31017,0.243086759,0.211513158,-0.031573601
31019,0.834505093,0.864631187,0.030126094
31021,0.387116214,0.337901419,-0.049214795
31023,0.477458518,0.427866252,-0.049592266
31025,0.751633399,0.82106499,0.069431591
31027,0.454211942,0.431632863,-0.022579079
31029,0.286701063,0.245574723,-0.04112634
31031,0.217803793,0.186893229,-0.030910564
31033,0.345856152,0.337890422,-0.00796573
31035,0.43163848,0.383169375,-0.048469105
31037,0.569369123,0.481643909,-0.087725214
31039,0.527446632,0.455194743,-0.072251889
31041,0.283530935,0.239623863,-0.043907072
31043,1.515733454,1.392250305,-0.123483149
31045,0.288872206,0.283313307,-0.005558899
31047,0.540219019,0.533059854,-0.007159165
31049,0.339196508,0.311851239,-0.027345269
31051,0.428734218,0.383642814,-0.045091404
31053,1.127995887,1.0602641,-0.067731787
31055,16.33441572,17.96389299,1.62947727
31057,0.240665818,0.206648883,-0.034016935
31059,0.415465624,0.384586695,-0.030878929
31061,0.305237678,0.267916621,-0.037321057
31063,0.250499531,0.214960435,-0.035539096
31065,0.296547211,0.273523848,-0.023023363
31067,0.505611518,0.502640863,-0.002970655
31069,0.219821097,0.189908284,-0.029912813
31071,0.278487952,0.243102746,-0.035385206
31073,0.283136331,0.243988226,-0.039148105
31075,0.217178368,0.187098388,-0.03007998
31077,0.291513622,0.244982001,-0.046531621
31079,1.751362682,1.81796683,0.066604148
31081,0.576917618,0.510930348,-0.06598727
31083,0.299259555,0.27572273,-0.023536825
31085,0.233730416,0.192270588,-0.041459828
31087,0.263070636,0.232827693,-0.030242943
31089,0.290937749,0.264746707,-0.026191042
31091,0.218128069,0.17752755,-0.040600519
31093,0.377131762,0.326808965,-0.050322797
31095,0.375945981,0.349820609,-0.026125372
31097,0.396581585,0.403468521,0.006886936
31099,0.410793916,0.383084948,-0.027708968
31101,0.336868727,0.317293259,-0.019575468
31103,0.224767776,0.189617155,-0.035150621
31105,0.306094445,0.288834308,-0.017260137
31107,0.337608236,0.310710247,-0.026897989
31109,3.142883003,3.374525181,0.231642178
31111,0.447215408,0.454151138,0.00693573
31113,0.228529321,0.184228009,-0.044301312
31115,0.227142586,0.180511508,-0.046631078
31117,0.216577933,0.171355286,-0.045222647
31119,1.161339257,1.08955394,-0.071785317
31121,0.453708391,0.391280323,-0.062428068
31123,0.25325462,0.232265631,-0.020988989
31125,0.344551531,0.2931165,-0.051435031
31127,0.414958071,0.429945033,0.014986962
31129,0.309915251,0.263379361,-0.04653589
31131,0.610731986,0.689572137,0.078840151
31133,0.294336783,0.28162306,-0.012713723
31135,0.264351569,0.225591297,-0.038760272
31137,0.486089065,0.477858319,-0.008230746
31139,0.408248122,0.378592244,-0.029655878
31141,1.090169137,1.006463098,-0.083706039
31143,0.425328001,0.361825193,-0.063502808
31145,0.388877787,0.388623684,-0.000254103
31147,0.370972158,0.371461607,0.000489449
31149,0.233812588,0.198141138,-0.03567145
31151,0.505590818,0.496233479,-0.009357339
31153,8.386952759,8.630572616,0.243619857
31155,0.602307675,0.600137081,-0.002170594
31157,0.79113578,0.93741909,0.14628331
31159,0.576102001,0.544907557,-0.031194444
31161,0.233809004,0.217751899,-0.016057105
31163,0.300005582,0.253008858,-0.046996724
31165,0.214082787,0.18672201,-0.027360777
31167,0.536344424,0.462707855,-0.073636569
31169,0.371365209,0.339982698,-0.031382511
31171,0.225767795,0.180412846,-0.045354949
31173,0.456486085,0.396148802,-0.060337283
31175,0.354675429,0.311933918,-0.042741511
31177,1.237144858,1.256905497,0.019760639
31179,0.519887489,0.469203596,-0.050683893
31181,0.300892584,0.256441314,-0.04445127
31183,0.249362292,0.204137301,-0.045224991
31185,0.649150252,0.619162788,-0.029987464
32001,0.259001114,0.20340351,-0.055597604
32003,3.783038065,3.60168167,-0.181356395
32005,0.581106697,0.604887584,0.023780887
32007,0.247330777,0.218506498,-0.028824279
32009,0.232986203,0.179430431,-0.053555772
32011,0.240864518,0.22034376,-0.020520758
32013,0.24311407,0.195085154,-0.048028916
32015,0.2297031,0.209251785,-0.020451315
32017,0.243086902,0.178826151,-0.064260751
32019,0.386879007,0.343377842,-0.043501165
32021,0.240019126,0.193993125,-0.046026001
32023,0.258362669,0.205570402,-0.052792267
32027,0.221002833,0.176109103,-0.04489373
32029,1.173495688,1.059126178,-0.11436951
32031,0.668414622,0.648895224,-0.019519398
32033,0.23338693,0.197786325,-0.035600605
32510,2.573965159,3.051944904,0.477979745
33001,0.798484693,0.846997139,0.048512446
33003,0.413386729,0.42406952,0.010682791
33005,0.566493804,0.559383838,-0.007109966
33007,0.32494829,0.315286087,-0.009662203
33009,0.443793079,0.466124807,0.022331728
33011,1.965296536,2.024341964,0.059045428
33013,1.061549811,1.094477135,0.032927324
33015,2.144623642,2.228775419,0.084151777
33017,1.431714511,1.50939419,0.077679679
33019,0.434814531,0.45949028,0.024675749
34001,3.074833253,3.338879149,0.264045896
34003,14.84346575,14.32109392,-0.52237183
34005,3.571362954,3.621707312,0.050344358
34007,11.29397647,11.61094773,0.31697126
34009,1.356129791,1.494675003,0.138545212
34011,1.639461258,1.743295996,0.103834738
34013,26.83233051,27.58135795,0.74902744
34015,5.797189317,6.036165183,0.238975866
34017,44.59817746,46.17866786,1.5804904
34019,1.491528198,1.515230861,0.023702663
34021,7.434256317,7.594754564,0.160498247
34023,13.46962015,13.37912806,-0.09049209
34025,5.104233933,4.869961586,-0.234272347
34027,4.974718018,5.189454088,0.21473607
34029,3.116575873,3.165103273,0.0485274
34031,8.950902888,8.874066926,-0.076835962
34033,1.80383419,1.859241137,0.055406947
34035,4.718774053,4.832853301,0.114079248
34037,1.231364528,1.272635179,0.041270651
34039,24.53849881,25.46188133,0.92338252
34041,1.539477235,1.595630958,0.056153723
35001,5.067432712,5.053704239,-0.013728473
35003,0.253820566,0.193888165,-0.059932401
35005,0.445981698,0.378328313,-0.067653385
35006,0.338510985,0.291331197,-0.047179788
35007,0.297124865,0.240280844,-0.056844021
35009,0.836196423,0.860260295,0.024063872
35011,0.274932768,0.207555585,-0.067377183
35013,0.900974559,0.798522043,-0.102452516
35015,2.239551804,2.837573981,0.598022177
35017,0.335166488,0.265757536,-0.069408952
35019,0.298753911,0.235500034,-0.063253877
35021,0.254467434,0.187795387,-0.066672047
35023,0.302432793,0.231331941,-0.071100852
35025,2.089800763,2.368978097,0.279177334
35027,0.313139123,0.244472067,-0.068667056
35028,2.173049382,2.450085906,0.277036524
35029,0.385854627,0.311097887,-0.07475674
35031,0.469628634,0.441385365,-0.028243269
35033,0.263367433,0.199723497,-0.063643936
35035,0.418128053,0.345409569,-0.072718484
35037,0.325612346,0.267081714,-0.058530632
35039,0.30346462,0.250732541,-0.052732079
35041,0.434333679,0.379077539,-0.05525614
35043,0.516273522,0.455219263,-0.061054259
35045,0.556109836,0.488547109,-0.067562727
35047,0.290852277,0.237728615,-0.053123662
35049,0.824660616,0.779863047,-0.044797569
35051,0.299840841,0.229087967,-0.070752874
35053,0.297862277,0.232667903,-0.065194374
35055,0.347890067,0.298543255,-0.049346812
35057,0.315578695,0.253862032,-0.061716663
35059,0.262953911,0.199473543,-0.063480368
35061,0.92943793,0.864849298,-0.064588632
36001,3.468947679,3.831704788,0.362757109
36003,0.445873656,0.411896047,-0.033977609
36005,34.94103092,36.31681576,1.37578484
36007,1.516862601,1.555052602,0.038190001
36009,0.608518153,0.613472422,0.004954269
36011,0.742899693,0.774336985,0.031437292
36013,0.744731759,0.830196662,0.085464903
36015,1.192053338,1.196543549,0.004490211
36017,0.471979605,0.481984704,0.010005099
36019,0.849279775,0.949616197,0.100336422
36021,0.586456595,0.614798616,0.028342021
36023,0.728180775,0.783801665,0.05562089
36025,0.352140882,0.350066468,-0.002074414
36027,1.566389744,1.640941449,0.074551705
36029,4.828938064,5.783816611,0.954878547
36031,0.330379957,0.32776288,-0.002617077
36033,0.407068649,0.421293704,0.014225055
36035,0.775126567,0.788494679,0.013368112
36037,1.14645014,1.262192616,0.115742476
36039,0.547868219,0.568313581,0.020445362
36041,0.213235498,0.195991593,-0.017243905
36043,0.493402427,0.48217817,-0.011224257
36045,0.746426595,0.811646053,0.065219458
36047,32.71520576,32.1937709,-0.52143486
36049,0.33207975,0.333067434,0.000987684
36051,0.790518116,0.816082317,0.025564201
36053,1.004160989,0.907634438,-0.096526551
36055,3.429044008,3.797952183,0.368908175
36057,1.03027383,1.048438178,0.018164348
36059,12.18963023,11.7690901,-0.42054013
36061,52.62596072,57.35791587,4.73195515
36063,1.394126184,1.657002699,0.262876515
36065,1.461112673,1.512148362,0.051035689
36067,3.976302884,4.20221862,0.225915736
36069,1.379545406,1.441239141,0.061693735
36071,2.233547718,2.314118193,0.080570475
36073,0.5252975,0.600501169,0.075203669
36075,0.746303043,0.75494533,0.008642287
36077,0.463960476,0.471885788,0.007925312
36079,1.491580409,1.506320373,0.014739964
36081,23.34080067,23.93936271,0.59856204
36083,1.444030119,1.564934323,0.120904204
36085,15.94453948,15.93822827,-0.00631121
36087,5.735232352,5.506397505,-0.228834847
36089,0.489613866,0.504452767,0.014838901
36091,1.773757603,1.840460495,0.066702892
36093,3.373229589,3.769567371,0.396337782
36095,0.458970243,0.436773821,-0.022196422
36097,0.449924418,0.422028655,-0.027895763
36099,0.901789112,0.98137979,0.079590678
36101,0.568053215,0.542873854,-0.025179361
36103,2.814814736,2.749524429,-0.065290307
36105,0.695693201,0.704247171,0.00855397
36107,0.618693952,0.582246686,-0.036447266
36109,1.016588034,1.072681186,0.056093152
36111,0.74797562,0.765592774,0.017617154
36113,0.616481021,0.621390648,0.004909627
36115,0.545427289,0.548550608,0.003123319
36117,0.647163925,0.641154137,-0.006009788
36119,5.966963297,5.85921739,-0.107745907
36121,0.694936028,0.699296746,0.004360718
36123,0.498391693,0.488581161,-0.009810532
37001,3.196300401,3.254791828,0.058491427
37003,1.11204582,1.081810146,-0.030235674
37005,0.621291477,0.531317873,-0.089973604
37007,0.756790606,0.731317608,-0.025472998
37009,0.661096824,0.576914103,-0.084182721
37011,0.941758883,0.857965368,-0.083793515
37013,0.756699768,0.694800044,-0.061899724
37015,0.540393737,0.490106623,-0.050287114
37017,0.744754319,0.74786408,0.003109761
37019,1.410290049,1.481258153,0.070968104
37021,2.441829083,2.482623405,0.040794322
37023,1.454504209,1.457777123,0.003272914
37025,5.056100847,5.166399616,0.110298769
37027,1.433750235,1.374231204,-0.059519031
37029,0.559304841,0.494147922,-0.065156919
37031,0.796859692,0.783515627,-0.013344065
37033,0.730675073,0.680481674,-0.050193399
37035,3.879012759,3.918648834,0.039636075
37037,1.047641591,0.975745451,-0.07189614
37039,0.62497748,0.581807593,-0.043169887
37041,0.84725105,0.788690032,-0.058561018
37043,0.52697269,0.499405564,-0.027567126
37045,2.118072668,2.123966959,0.005894291
37047,0.836260186,0.854869804,0.018609618
37049,1.484126694,1.461276233,-0.022850461
37051,5.38785498,5.757564182,0.369709202
37053,0.614862038,0.557079291,-0.057782747
37055,0.451990241,0.387076178,-0.064914063
37057,2.384844163,2.356324022,-0.028520141
37059,1.561785954,1.460573126,-0.101212828
37061,0.897828896,0.911076939,0.013248043
37063,9.033251556,9.475539046,0.44228749
37065,1.409280302,1.342741297,-0.066539005
37067,7.820703794,7.842969647,0.022265853
37069,1.176351598,1.129590445,-0.046761153
37071,5.218008622,5.331000961,0.112992339
37073,0.527820524,0.468532323,-0.059288201
37075,0.386133192,0.324104157,-0.062029035
37077,1.165770011,1.104661526,-0.061108485
37079,1.084423951,1.099247725,0.014823774
37081,7.970163016,8.217404617,0.247241601
37083,1.070642939,1.043155689,-0.02748725
37085,1.878124906,1.892325199,0.014200293
