fips,Mean_ntl_2020,Mean_ntl_2019,mean_ntl
27025,1.073117587,1.124912694,1.099015141
27027,1.044141637,1.382899253,1.213520445
27029,0.323690775,0.335465078,0.329577927
27031,0.17369094,0.154119651,0.163905296
27033,0.484469338,0.457196477,0.470832908
27035,0.737585381,0.779829567,0.758707474
27037,6.634176102,7.009452053,6.821814078
27039,0.828293612,0.825832204,0.827062908
27041,0.83244824,0.868885092,0.850666666
27043,0.517462724,0.536326486,0.526894605
27045,0.482143457,0.493979055,0.488061256
27047,0.789857941,0.839277309,0.814567625
27049,0.910208189,0.930695154,0.920451672
27051,0.382308395,0.391191889,0.386750142
27053,15.06133886,16.73636145,15.89885016
27055,0.482911648,0.513388178,0.498149913
27057,0.370917183,0.390384684,0.380650934
27059,1.0315136,1.054032059,1.04277283
27061,0.317002165,0.312493597,0.314747881
27063,0.520464853,0.520054631,0.520259742
27065,0.484827614,0.474822004,0.479824809
27067,0.883620746,0.947857304,0.915739025
27069,0.323980757,0.351448961,0.337714859
27071,0.23523288,0.220738526,0.227985703
27073,0.385965642,0.384600676,0.385283159
27075,0.213858278,0.199905744,0.206882011
27077,0.227772689,0.204991801,0.216382245
27079,0.9090317,0.92398033,0.916506015
27081,0.398571467,0.388943104,0.393757286
27083,0.786901306,0.891348324,0.839124815
27085,1.14998829,1.257748438,1.203868364
27087,0.347652141,0.357715608,0.352683875
27089,0.315410446,0.340385135,0.327897791
27091,0.619635803,0.662155677,0.64089574
27093,0.64872362,0.651851015,0.650287318
27095,0.621120199,0.59861801,0.609869105
27097,0.545956364,0.551466234,0.548711299
27099,0.759740677,0.794106725,0.776923701
27101,0.407379742,0.398449804,0.402914773
27103,1.050565214,1.07144801,1.061006612
27105,0.683326736,0.717140932,0.700233834
27107,0.348959938,0.387665285,0.368312612
27109,2.504918524,2.71855529,2.611736907
27111,0.498188507,0.536095394,0.517141951
27113,0.592111897,0.704066991,0.648089444
27115,0.428081748,0.425572649,0.426827199
27117,0.535942566,0.57204493,0.553993748
27119,0.546627028,0.643065205,0.594846117
27121,0.437108653,0.436646988,0.436877821
27123,21.88084409,23.47788237,22.67936323
27125,0.351620203,0.38051805,0.366069127
27127,0.483061873,0.491519119,0.487290496
27129,0.519865485,0.511607542,0.515736514
27131,1.410599369,1.404489796,1.407544583
27133,0.568609541,0.606107136,0.587358339
27135,0.374424324,0.368539623,0.371481974
27137,0.492495806,0.544591459,0.518543633
27139,3.784593414,4.089987716,3.937290565
27141,1.91580258,2.156268698,2.036035639
27143,0.544100025,0.522106592,0.533103309
27145,1.418384259,1.580049004,1.499216632
27147,4.648849833,4.338118604,4.493484219
27149,0.4597183,0.489468115,0.474593208
27151,0.470478611,0.48481472,0.477646666
27153,0.523482686,0.51337166,0.518427173
27155,0.320101924,0.305952545,0.313027235
27157,0.575001077,0.578120578,0.576560828
27159,0.492029785,0.515238331,0.503634058
27161,0.813904282,0.818837688,0.816370985
27163,4.957153774,5.169922076,5.063537925
27165,0.574747168,0.592517417,0.583632293
27167,0.436851215,0.468773084,0.45281215
27169,0.780306677,0.840685875,0.810496276
27171,1.783344105,2.00989337,1.896618738
27173,0.394349499,0.395924814,0.395137157
28001,1.063014556,1.137581836,1.100298196
28003,1.214922305,1.151942077,1.183432191
28005,0.576190475,0.585162352,0.580676414
28007,0.64038078,0.596304262,0.618342521
28009,0.582643503,0.526655616,0.55464956
28011,0.871887007,0.802067767,0.836977387
28013,0.520972107,0.494365786,0.507668947
28015,0.545250922,0.492140542,0.518695732
28017,0.58557362,0.592780093,0.589176857
28019,0.547175471,0.500783768,0.52397962
28021,0.530804079,0.482915501,0.50685979
28023,0.608031053,0.5258421,0.566936577
28025,1.090144658,1.132847152,1.111495905
28027,0.78754483,0.815384727,0.801464779
28029,0.698654217,0.690712917,0.694683567
28031,0.976387086,1.035598264,1.005992675
28033,4.715915346,4.507724017,4.611819682
28035,2.509057215,2.575136373,2.542096794
28037,0.417555369,0.366718937,0.392137153
28039,0.691473623,0.642083272,0.666778448
28041,0.501023328,0.444369065,0.472696197
28043,1.149063072,1.138391238,1.143727155
28045,1.449061656,1.414200706,1.431631181
28047,3.283787251,3.262341971,3.273064611
28049,3.736890234,4.123640632,3.930265433
28051,0.60376888,0.550052036,0.576910458
28053,0.528871639,0.487410887,0.508141263
28055,0.36336119,0.296520781,0.329940986
28057,0.796303861,0.847227738,0.8217658
28059,2.185023105,2.155914772,2.170468939
28061,0.721496437,0.663533907,0.692515172
28063,0.444738721,0.398449346,0.421594034
28065,0.642854964,0.637344235,0.6400996
28067,1.581999999,1.659893893,1.620946946
28069,0.491253329,0.46607678,0.478665055
28071,1.082575238,1.09242828,1.087501759
28073,1.307376774,1.322148719,1.314762747
28075,1.918357758,2.068872087,1.993614923
28077,0.665107115,0.65477926,0.659943188
28079,0.762450682,0.726998019,0.744724351
28081,3.402134762,3.790140126,3.596137444
28083,1.142683325,1.124395253,1.133539289
28085,1.012048835,1.020089192,1.016069014
28087,2.11724211,2.259977763,2.188609937
28089,2.320423773,2.30902656,2.314725167
28091,0.71626983,0.713520205,0.714895018
28093,1.153429511,1.111000481,1.132214996
28095,0.898414998,0.932932895,0.915673947
28097,0.70666751,0.63149088,0.669079195
28099,1.066493782,1.052140114,1.059316948
28101,0.784896157,0.771905762,0.77840096
28103,0.521062522,0.487073657,0.50406809
28105,1.594666268,1.61748001,1.606073139
28107,0.975332147,0.997602573,0.98646736
28109,0.818161462,0.775444565,0.796803014
28111,0.584454548,0.527216267,0.555835408
28113,1.539081746,1.673495818,1.606288782
28115,0.881787226,0.923584595,0.902685911
28117,0.918354451,0.89490503,0.906629741
28119,0.525610013,0.508179106,0.51689456
28121,2.738570414,2.915738108,2.827154261
28123,0.991545688,0.994256044,0.992900866
28125,0.454661711,0.38739002,0.421025866
28127,0.841417423,0.850269572,0.845843498
28129,0.676304942,0.753041895,0.714673419
28131,0.689747687,0.652185241,0.670966464
28133,0.953046396,0.865810735,0.909428566
28135,0.496086632,0.489703007,0.49289482
28137,1.043179505,0.985820686,1.014500096
28139,0.729810163,0.682581991,0.706196077
28141,0.723592068,0.682371272,0.70298167
28143,0.994526106,1.020821184,1.007673645
28145,1.107332078,1.08737341,1.097352744
28147,0.643477126,0.642886721,0.643181924
28149,1.593820615,1.61179252,1.602806568
28151,1.295304198,1.267182716,1.281243457
28153,0.850256443,0.818112036,0.83418424
28155,0.512094283,0.440885112,0.476489698
28157,0.460800393,0.416726301,0.438763347
28159,0.707074358,0.708609877,0.707842118
28161,0.549161006,0.551732164,0.550446585
28163,0.694703891,0.679539352,0.687121622
29001,0.519299419,0.501676565,0.510487992
29003,0.502460861,0.498116005,0.500288433
29005,0.361906418,0.352964847,0.357435633
29007,0.582668294,0.537409787,0.560039041
29009,0.773044589,0.717251278,0.745147934
29011,0.467321159,0.41149956,0.43941036
29013,0.448383553,0.427779134,0.438081344
29015,0.479484676,0.438141936,0.458813306
29017,0.440086405,0.370784907,0.405435656
29019,2.614307188,2.625199822,2.619753505
29021,2.391611885,2.58653795,2.489074918
29023,0.98567475,0.930111601,0.957893176
29025,0.386292214,0.363114041,0.374703128
29027,0.825738755,0.790066356,0.807902556
29029,0.891240643,0.841764448,0.866502546
29031,1.791219781,1.771203827,1.781211804
29033,0.349159524,0.286750258,0.317954891
29035,0.367197512,0.301592968,0.33439524
29037,1.469464977,1.534322781,1.501893879
29039,0.461890503,0.416286046,0.439088275
29041,0.337309443,0.251800802,0.294555123
29043,1.377064906,1.323493744,1.350279325
29045,0.329458822,0.292193021,0.310825922
29047,6.678116793,7.678210204,7.178163499
29049,0.578780339,0.61737047,0.598075405
29051,2.015798179,1.853517643,1.934657911
29053,0.589225243,0.558161197,0.57369322
29055,0.542538334,0.499828739,0.521183537
29057,0.399428221,0.341736364,0.370582293
29059,0.507532268,0.447384438,0.477458353
29061,0.320506088,0.287797082,0.304151585
29063,0.454988771,0.461539402,0.458264087
29065,0.41812324,0.361572615,0.389847928
29067,0.376344549,0.312392853,0.344368701
29069,0.91202343,0.914794084,0.913408757
29071,1.128568909,1.091977057,1.110272983
29073,0.492375041,0.445003508,0.468689275
29075,0.324737726,0.296779286,0.310758506
29077,5.503795017,5.448617951,5.476206484
29079,0.483666353,0.429192859,0.456429606
29081,0.35459726,0.322643192,0.338620226
29083,0.549464137,0.539210125,0.544337131
29085,0.435885969,0.385220965,0.410553467
29087,0.357924183,0.330297635,0.344110909
29089,0.400814096,0.341912763,0.37136343
29091,0.606204146,0.540708935,0.573456541
29093,0.418023385,0.347190745,0.382607065
29095,11.87381019,13.08892531,12.48136775
29097,2.267587633,2.122941851,2.195264742
29099,2.28466062,2.304632598,2.294646609
29101,0.90380847,0.894212848,0.899010659
29103,0.291114214,0.250666332,0.270890273
29105,0.727287126,0.659023588,0.693155357
29107,0.734504971,0.696598131,0.715551551
29109,0.817280696,0.762705635,0.789993166
29111,0.369047219,0.340792827,0.354920023
29113,0.850670042,0.857343514,0.854006778
29115,0.414503987,0.344805975,0.379654981
29117,0.506444944,0.444535941,0.475490443
29119,0.698870126,0.631758396,0.665314261
29121,0.443839358,0.355231253,0.399535306
29123,0.510728933,0.432557415,0.471643174
29125,0.43704205,0.363000409,0.40002123
29127,0.918122885,0.849892692,0.884007789
29129,0.284259504,0.241067741,0.262663623
29131,0.690317472,0.622065797,0.656191635
29133,0.613352545,0.558549177,0.585950861
29135,0.541379949,0.508762118,0.525071034
29137,0.356417916,0.281169962,0.318793939
29139,0.495927261,0.467768269,0.481847765
29141,0.504013229,0.465587499,0.484800364
29143,0.71838342,0.691673753,0.705028587
29145,1.422571593,1.352723501,1.387647547
29147,0.460637703,0.445321671,0.452979687
29149,0.32759834,0.267322542,0.297460441
29151,0.473397401,0.386427978,0.42991269
29153,0.349630738,0.284721294,0.317176016
29155,0.713505675,0.694726752,0.704116214
29157,0.679052174,0.632039779,0.655545977
29159,0.879023039,0.816652688,0.847837864
29161,0.892789123,0.828420329,0.860604726
29163,0.481768591,0.402512945,0.442140768
29165,3.506413942,3.777629388,3.642021665
29167,0.717930269,0.644439753,0.681185011
29169,1.368739631,1.320940885,1.344840258
29171,0.311263307,0.265514268,0.288388788
29173,0.500305294,0.43447141,0.467388352
29175,0.811371705,0.71912836,0.765250033
29177,0.549847455,0.544938458,0.547392957
29179,0.358649066,0.288539445,0.323594256
29181,0.401484901,0.345268659,0.37337678
29183,5.596757554,5.440962172,5.518859863
29185,0.360183411,0.319805427,0.339994419
29186,0.662591419,0.623981457,0.643286438
29187,1.401280375,1.33382549,1.367552933
29189,15.45758055,15.87993516,15.66875786
29195,0.524164221,0.442984655,0.483574438
29197,0.321220147,0.268553685,0.294886916
29199,0.299537461,0.253693047,0.276615254
29201,1.220920356,1.153177933,1.187049145
29203,0.313938321,0.248670719,0.28130452
29205,0.36965307,0.289604705,0.329628888
29207,0.629169202,0.567247204,0.598208203
29209,0.815254719,0.755445353,0.785350036
29211,0.320336923,0.281977722,0.301157323
29213,1.294047776,1.227327193,1.260687485
29215,0.444483484,0.391967753,0.418225619
29217,0.461383242,0.434218791,0.447801017
29219,0.865360382,0.885713986,0.875537184
29221,0.45293505,0.425552003,0.439243527
29223,0.406966533,0.338496534,0.372731534
29225,0.922819941,0.879364937,0.901092439
29227,0.287844432,0.261514992,0.274679712
29229,0.496488779,0.443832705,0.470160742
29510,47.41503736,53.7792495,50.59714343
30001,0.243757581,0.200428758,0.22209317
30003,0.251671266,0.245254751,0.248463009
30005,0.213752018,0.198932918,0.206342468
30007,0.257114995,0.238564244,0.24783962
30009,0.26356853,0.245681683,0.254625107
30011,0.2042364,0.196163953,0.200200177
30013,0.578156747,0.692623711,0.635390229
30015,0.198178994,0.198252681,0.198215838
30017,0.236588111,0.233370273,0.234979192
30019,0.225960033,0.229281456,0.227620745
30021,0.236496854,0.267865954,0.252181404
30023,0.423812401,0.424421533,0.424116967
30025,0.26190699,0.257110791,0.259508891
30027,0.221803986,0.215973278,0.218888632
30029,0.27181305,0.301439144,0.286626097
30031,0.548398208,0.569657642,0.559027925
30033,0.171982848,0.166483143,0.169232996
30035,0.279226379,0.297165181,0.28819578
30037,0.216458526,0.188040939,0.202249733
30039,0.229437038,0.189019186,0.209228112
30041,0.253952485,0.270664602,0.262308544
30043,0.290924628,0.269365652,0.28014514
30045,0.217758391,0.210646762,0.214202577
30047,0.307678759,0.31412052,0.31089964
30049,0.368145496,0.394699189,0.381422343
30051,0.210298747,0.209714575,0.210006661
30053,0.191617084,0.185216384,0.188416734
30055,0.185345298,0.186368635,0.185856967
30057,0.248132738,0.20577062,0.226951679
30059,0.235523606,0.195104455,0.215314031
30061,0.243208587,0.203154927,0.223181757
30063,0.482764589,0.529881415,0.506323002
30065,0.218687093,0.21234049,0.215513792
30067,0.258386412,0.226639731,0.242513072
30069,0.175812833,0.168916881,0.172364857
30071,0.199857999,0.1828551,0.19135655
30073,0.227505468,0.260829267,0.244167368
30075,0.212162151,0.197588692,0.204875422
30077,0.256412203,0.223196072,0.239804138
30079,0.181809908,0.188573636,0.185191772
30081,0.28609611,0.278801877,0.282448994
30083,0.445498595,0.555131359,0.500314977
30085,0.321132122,0.43577629,0.378454206
30087,0.228058162,0.217141672,0.222599917
30089,0.203366864,0.178092948,0.190729906
30091,0.24702026,0.263255913,0.255138087
30093,0.988058912,1.017219336,1.002639124
30095,0.258621129,0.249542257,0.254081693
30097,0.23125732,0.206854131,0.219055726
30099,0.205277683,0.224494586,0.214886135
30101,0.248539333,0.266334499,0.257436916
30103,0.203839488,0.192384032,0.19811176
30105,0.213150484,0.208770704,0.210960594
30107,0.238921277,0.205310655,0.222115966
30109,0.1967595,0.210358428,0.203558964
30111,0.850569713,1.047416943,0.948993328
31001,0.882090042,0.841413973,0.861752008
31003,0.346885106,0.312309127,0.329597117
31005,0.212806684,0.17792252,0.195364602
31007,0.227062034,0.19955215,0.213307092
31009,0.224394653,0.180128427,0.20226154
31011,0.356938812,0.317175582,0.337057197
31013,0.442532955,0.527842707,0.485187831
31015,0.299725116,0.277443437,0.288584277
31017,0.243086759,0.211513158,0.227299959
31019,0.834505093,0.864631187,0.84956814
31021,0.387116214,0.337901419,0.362508817
31023,0.477458518,0.427866252,0.452662385
31025,0.751633399,0.82106499,0.786349195
31027,0.454211942,0.431632863,0.442922403
31029,0.286701063,0.245574723,0.266137893
31031,0.217803793,0.186893229,0.202348511
31033,0.345856152,0.337890422,0.341873287
31035,0.43163848,0.383169375,0.407403928
31037,0.569369123,0.481643909,0.525506516
31039,0.527446632,0.455194743,0.491320688
31041,0.283530935,0.239623863,0.261577399
31043,1.515733454,1.392250305,1.45399188
31045,0.288872206,0.283313307,0.286092757
31047,0.540219019,0.533059854,0.536639437
31049,0.339196508,0.311851239,0.325523874
31051,0.428734218,0.383642814,0.406188516
31053,1.127995887,1.0602641,1.094129994
31055,16.33441572,17.96389299,17.14915436
31057,0.240665818,0.206648883,0.223657351
31059,0.415465624,0.384586695,0.40002616
31061,0.305237678,0.267916621,0.28657715
31063,0.250499531,0.214960435,0.232729983
31065,0.296547211,0.273523848,0.28503553
31067,0.505611518,0.502640863,0.504126191
31069,0.219821097,0.189908284,0.204864691
31071,0.278487952,0.243102746,0.260795349
31073,0.283136331,0.243988226,0.263562279
31075,0.217178368,0.187098388,0.202138378
31077,0.291513622,0.244982001,0.268247812
31079,1.751362682,1.81796683,1.784664756
31081,0.576917618,0.510930348,0.543923983
31083,0.299259555,0.27572273,0.287491143
31085,0.233730416,0.192270588,0.213000502
31087,0.263070636,0.232827693,0.247949165
31089,0.290937749,0.264746707,0.277842228
31091,0.218128069,0.17752755,0.19782781
31093,0.377131762,0.326808965,0.351970364
31095,0.375945981,0.349820609,0.362883295
31097,0.396581585,0.403468521,0.400025053
31099,0.410793916,0.383084948,0.396939432
31101,0.336868727,0.317293259,0.327080993
31103,0.224767776,0.189617155,0.207192466
31105,0.306094445,0.288834308,0.297464377
31107,0.337608236,0.310710247,0.324159242
31109,3.142883003,3.374525181,3.258704092
31111,0.447215408,0.454151138,0.450683273
31113,0.228529321,0.184228009,0.206378665
31115,0.227142586,0.180511508,0.203827047
31117,0.216577933,0.171355286,0.19396661
31119,1.161339257,1.08955394,1.125446599
31121,0.453708391,0.391280323,0.422494357
31123,0.25325462,0.232265631,0.242760126
31125,0.344551531,0.2931165,0.318834016
31127,0.414958071,0.429945033,0.422451552
31129,0.309915251,0.263379361,0.286647306
31131,0.610731986,0.689572137,0.650152062
31133,0.294336783,0.28162306,0.287979922
31135,0.264351569,0.225591297,0.244971433
31137,0.486089065,0.477858319,0.481973692
31139,0.408248122,0.378592244,0.393420183
31141,1.090169137,1.006463098,1.048316118
31143,0.425328001,0.361825193,0.393576597
31145,0.388877787,0.388623684,0.388750736
31147,0.370972158,0.371461607,0.371216883
31149,0.233812588,0.198141138,0.215976863
31151,0.505590818,0.496233479,0.500912149
31153,8.386952759,8.630572616,8.508762688
31155,0.602307675,0.600137081,0.601222378
31157,0.79113578,0.93741909,0.864277435
31159,0.576102001,0.544907557,0.560504779
31161,0.233809004,0.217751899,0.225780452
31163,0.300005582,0.253008858,0.27650722
31165,0.214082787,0.18672201,0.200402399
31167,0.536344424,0.462707855,0.49952614
31169,0.371365209,0.339982698,0.355673954
31171,0.225767795,0.180412846,0.203090321
31173,0.456486085,0.396148802,0.426317444
31175,0.354675429,0.311933918,0.333304674
31177,1.237144858,1.256905497,1.247025178
31179,0.519887489,0.469203596,0.494545543
31181,0.300892584,0.256441314,0.278666949
31183,0.249362292,0.204137301,0.226749797
31185,0.649150252,0.619162788,0.63415652
32001,0.259001114,0.20340351,0.231202312
32003,3.783038065,3.60168167,3.692359868
32005,0.581106697,0.604887584,0.592997141
32007,0.247330777,0.218506498,0.232918638
32009,0.232986203,0.179430431,0.206208317
32011,0.240864518,0.22034376,0.230604139
32013,0.24311407,0.195085154,0.219099612
32015,0.2297031,0.209251785,0.219477443
32017,0.243086902,0.178826151,0.210956527
32019,0.386879007,0.343377842,0.365128425
32021,0.240019126,0.193993125,0.217006126
32023,0.258362669,0.205570402,0.231966536
32027,0.221002833,0.176109103,0.198555968
32029,1.173495688,1.059126178,1.116310933
32031,0.668414622,0.648895224,0.658654923
32033,0.23338693,0.197786325,0.215586628
32510,2.573965159,3.051944904,2.812955032
33001,0.798484693,0.846997139,0.822740916
33003,0.413386729,0.42406952,0.418728125
33005,0.566493804,0.559383838,0.562938821
33007,0.32494829,0.315286087,0.320117189
33009,0.443793079,0.466124807,0.454958943
33011,1.965296536,2.024341964,1.99481925
33013,1.061549811,1.094477135,1.078013473
33015,2.144623642,2.228775419,2.186699531
33017,1.431714511,1.50939419,1.470554351
33019,0.434814531,0.45949028,0.447152406
34001,3.074833253,3.338879149,3.206856201
34003,14.84346575,14.32109392,14.58227984
34005,3.571362954,3.621707312,3.596535133
34007,11.29397647,11.61094773,11.4524621
34009,1.356129791,1.494675003,1.425402397
34011,1.639461258,1.743295996,1.691378627
34013,26.83233051,27.58135795,27.20684423
34015,5.797189317,6.036165183,5.91667725
34017,44.59817746,46.17866786,45.38842266
34019,1.491528198,1.515230861,1.50337953
34021,7.434256317,7.594754564,7.514505441
34023,13.46962015,13.37912806,13.42437411
34025,5.104233933,4.869961586,4.98709776
34027,4.974718018,5.189454088,5.082086053
34029,3.116575873,3.165103273,3.140839573
34031,8.950902888,8.874066926,8.912484907
34033,1.80383419,1.859241137,1.831537664
34035,4.718774053,4.832853301,4.775813677
34037,1.231364528,1.272635179,1.251999854
34039,24.53849881,25.46188133,25.00019007
34041,1.539477235,1.595630958,1.567554097
35001,5.067432712,5.053704239,5.060568476
35003,0.253820566,0.193888165,0.223854366
35005,0.445981698,0.378328313,0.412155006
35006,0.338510985,0.291331197,0.314921091
35007,0.297124865,0.240280844,0.268702855
35009,0.836196423,0.860260295,0.848228359
35011,0.274932768,0.207555585,0.241244177
35013,0.900974559,0.798522043,0.849748301
35015,2.239551804,2.837573981,2.538562893
35017,0.335166488,0.265757536,0.300462012
35019,0.298753911,0.235500034,0.267126973
35021,0.254467434,0.187795387,0.221131411
35023,0.302432793,0.231331941,0.266882367
35025,2.089800763,2.368978097,2.22938943
35027,0.313139123,0.244472067,0.278805595
35028,2.173049382,2.450085906,2.311567644
35029,0.385854627,0.311097887,0.348476257
35031,0.469628634,0.441385365,0.455507
35033,0.263367433,0.199723497,0.231545465
35035,0.418128053,0.345409569,0.381768811
35037,0.325612346,0.267081714,0.29634703
35039,0.30346462,0.250732541,0.277098581
35041,0.434333679,0.379077539,0.406705609
35043,0.516273522,0.455219263,0.485746393
35045,0.556109836,0.488547109,0.522328473
35047,0.290852277,0.237728615,0.264290446
35049,0.824660616,0.779863047,0.802261832
35051,0.299840841,0.229087967,0.264464404
35053,0.297862277,0.232667903,0.26526509
35055,0.347890067,0.298543255,0.323216661
35057,0.315578695,0.253862032,0.284720364
35059,0.262953911,0.199473543,0.231213727
35061,0.92943793,0.864849298,0.897143614
36001,3.468947679,3.831704788,3.650326234
36003,0.445873656,0.411896047,0.428884852
36005,34.94103092,36.31681576,35.62892334
36007,1.516862601,1.555052602,1.535957602
36009,0.608518153,0.613472422,0.610995288
36011,0.742899693,0.774336985,0.758618339
36013,0.744731759,0.830196662,0.787464211
36015,1.192053338,1.196543549,1.194298444
36017,0.471979605,0.481984704,0.476982155
36019,0.849279775,0.949616197,0.899447986
36021,0.586456595,0.614798616,0.600627606
36023,0.728180775,0.783801665,0.75599122
36025,0.352140882,0.350066468,0.351103675
36027,1.566389744,1.640941449,1.603665597
36029,4.828938064,5.783816611,5.306377338
36031,0.330379957,0.32776288,0.329071419
36033,0.407068649,0.421293704,0.414181177
36035,0.775126567,0.788494679,0.781810623
36037,1.14645014,1.262192616,1.204321378
36039,0.547868219,0.568313581,0.5580909
36041,0.213235498,0.195991593,0.204613546
36043,0.493402427,0.48217817,0.487790299
36045,0.746426595,0.811646053,0.779036324
36047,32.71520576,32.1937709,32.45448833
36049,0.33207975,0.333067434,0.332573592
36051,0.790518116,0.816082317,0.803300217
36053,1.004160989,0.907634438,0.955897714
36055,3.429044008,3.797952183,3.613498096
36057,1.03027383,1.048438178,1.039356004
36059,12.18963023,11.7690901,11.97936017
36061,52.62596072,57.35791587,54.9919383
36063,1.394126184,1.657002699,1.525564442
36065,1.461112673,1.512148362,1.486630518
36067,3.976302884,4.20221862,4.089260752
36069,1.379545406,1.441239141,1.410392274
36071,2.233547718,2.314118193,2.273832956
36073,0.5252975,0.600501169,0.562899335
36075,0.746303043,0.75494533,0.750624187
36077,0.463960476,0.471885788,0.467923132
36079,1.491580409,1.506320373,1.498950391
36081,23.34080067,23.93936271,23.64008169
36083,1.444030119,1.564934323,1.504482221
36085,15.94453948,15.93822827,15.94138388
36087,5.735232352,5.506397505,5.620814929
36089,0.489613866,0.504452767,0.497033317
36091,1.773757603,1.840460495,1.807109049
36093,3.373229589,3.769567371,3.57139848
36095,0.458970243,0.436773821,0.447872032
36097,0.449924418,0.422028655,0.435976537
36099,0.901789112,0.98137979,0.941584451
36101,0.568053215,0.542873854,0.555463535
36103,2.814814736,2.749524429,2.782169583
36105,0.695693201,0.704247171,0.699970186
36107,0.618693952,0.582246686,0.600470319
36109,1.016588034,1.072681186,1.04463461
36111,0.74797562,0.765592774,0.756784197
36113,0.616481021,0.621390648,0.618935835
36115,0.545427289,0.548550608,0.546988949
36117,0.647163925,0.641154137,0.644159031
36119,5.966963297,5.85921739,5.913090344
36121,0.694936028,0.699296746,0.697116387
36123,0.498391693,0.488581161,0.493486427
37001,3.196300401,3.254791828,3.225546115
37003,1.11204582,1.081810146,1.096927983
37005,0.621291477,0.531317873,0.576304675
37007,0.756790606,0.731317608,0.744054107
37009,0.661096824,0.576914103,0.619005464
37011,0.941758883,0.857965368,0.899862126
37013,0.756699768,0.694800044,0.725749906
37015,0.540393737,0.490106623,0.51525018
37017,0.744754319,0.74786408,0.7463092
37019,1.410290049,1.481258153,1.445774101
37021,2.441829083,2.482623405,2.462226244
37023,1.454504209,1.457777123,1.456140666
37025,5.056100847,5.166399616,5.111250232
37027,1.433750235,1.374231204,1.40399072
37029,0.559304841,0.494147922,0.526726382
37031,0.796859692,0.783515627,0.79018766
37033,0.730675073,0.680481674,0.705578374
37035,3.879012759,3.918648834,3.898830797
37037,1.047641591,0.975745451,1.011693521
37039,0.62497748,0.581807593,0.603392537
37041,0.84725105,0.788690032,0.817970541
37043,0.52697269,0.499405564,0.513189127
37045,2.118072668,2.123966959,2.121019814
37047,0.836260186,0.854869804,0.845564995
37049,1.484126694,1.461276233,1.472701464
37051,5.38785498,5.757564182,5.572709581
37053,0.614862038,0.557079291,0.585970665
37055,0.451990241,0.387076178,0.41953321
37057,2.384844163,2.356324022,2.370584093
37059,1.561785954,1.460573126,1.51117954
37061,0.897828896,0.911076939,0.904452918
37063,9.033251556,9.475539046,9.254395301
37065,1.409280302,1.342741297,1.3760108
37067,7.820703794,7.842969647,7.831836721
37069,1.176351598,1.129590445,1.152971022
37071,5.218008622,5.331000961,5.274504792
37073,0.527820524,0.468532323,0.498176424
37075,0.386133192,0.324104157,0.355118675
37077,1.165770011,1.104661526,1.135215769
37079,1.084423951,1.099247725,1.091835838
37081,7.970163016,8.217404617,8.093783817
37083,1.070642939,1.043155689,1.056899314
37085,1.878124906,1.892325199,1.885225053
37087,0.895306041,0.872135809,0.883720925
37089,1.958028976,1.953662814,1.955845895
37091,1.114599665,1.054880488,1.084740077
37093,1.374669293,1.406376812,1.390523053
37095,0.281356044,0.212984114,0.247170079
37097,2.854549188,2.795754633,2.825151911
37099,0.713872375,0.674095827,0.693984101
37101,2.742599406,2.753067754,2.74783358
37103,0.474845978,0.403662252,0.439254115
37105,2.312206149,2.281582771,2.29689446
37107,1.705126896,1.729646571,1.717386734
37109,2.401499705,2.382268282,2.391883994
37111,0.887725439,0.881743913,0.884734676
37113,0.578665514,0.533231408,0.555948461
37115,0.444052246,0.382956565,0.413504406
37117,0.83994437,0.813523992,0.826734181
37119,17.07994083,17.72996231,17.40495157
37121,0.705599454,0.64884726,0.677223357
37123,0.817757652,0.745865315,0.781811484
37125,1.141088386,1.110864466,1.125976426
37127,2.066839204,2.115963741,2.091401473
37129,6.968359856,7.822829728,7.395594792
37131,0.824282682,0.809067499,0.816675091
37133,1.98257248,2.200711822,2.091642151
37135,2.180020461,2.250941623,2.215481042
37137,0.466094278,0.399749919,0.432922099
37139,1.989076686,1.978082851,1.983579769
37141,0.746964516,0.787917185,0.767440851
37143,0.562730615,0.503318252,0.533024434
37145,1.144251256,1.127740925,1.135996091
37147,2.763648422,2.822949527,2.793298975
37149,0.739135451,0.680615067,0.709875259
37151,1.594030476,1.584009661,1.589020069
37153,1.398489959,1.391347389,1.394918674
37155,1.851509814,1.894237462,1.872873638
37157,1.55185606,1.543157017,1.547506539
37159,2.479585526,2.51386664,2.496726083
37161,1.125610336,1.092807847,1.109209092
37163,0.93531076,0.934088379,0.93469957
37165,1.565569393,1.669418592,1.617493993
37167,1.45881518,1.422909346,1.440862263
37169,0.960894813,0.871566958,0.916230886
37171,1.362423271,1.289583592,1.326003432
37173,0.43163998,0.385104141,0.408372061
37175,0.633471949,0.582800831,0.60813639
37177,0.32211519,0.255668054,0.288891622
37179,3.03147866,2.966470343,2.998974502
37181,1.669282442,1.652905934,1.661094188
37183,9.219274647,9.424796451,9.322035549
37185,0.683026691,0.652000752,0.667513722
37187,0.52661405,0.467990196,0.497302123
37189,1.265280628,1.231312985,1.248296807
37191,2.488463289,2.511418891,2.49994109
37193,0.920439034,0.849561997,0.885000516
37195,2.637978937,2.685189893,2.661584415
37197,1.079871184,1.02057785,1.050224517
37199,0.452660022,0.394440277,0.42355015
38001,0.23668159,0.241710952,0.239196271
