fips,Jan,Feb,Mar,Apr,May,Jun,July,Aug,Sep,Oct,Nov,Dec,Mean
32031,0.824748015,0.997074565,0.668105534,0.737816836,0.64649177,0,0.000699295,0.702700142,0.721796947,0.833759443,0.858489727,0.795060419,0.648895224
32033,0.17314441,0.171384782,0.23094716,0.212300194,0.188260888,0,0.004112231,0.177287309,0.245949535,0.348009649,0.296423224,0.325616515,0.197786325
32510,3.01106179,6.44207798,2.630128576,2.831775193,3.088075487,0,3.08649523,2.923330562,2.92792203,3.24763583,3.553272507,2.881563669,3.051944904
33001,1.583660818,1.491284744,1.546339182,0.828168311,0,0,0,0.732269757,0.757458691,0.840988855,0.894558729,1.489236581,0.846997139
33003,0.765430983,0.721776974,0.681737191,0.456781796,0,0,0,0.36870223,0.422051839,0.486901145,0.496529234,0.688922844,0.42406952
33005,0.814131178,0.890565046,0.961979332,0.526715559,0,0,0,0.510045004,0.569899159,0.712741893,0.696053838,1.030475041,0.559383838
33007,0.520909648,0.490614714,0.527140691,0.340213617,0,0,0,0.27580058,0.353322363,0.37490739,0.464371733,0.436152307,0.315286087
33009,0.867169263,0.78512471,0.792171314,0.454027608,0,0,0,0.391288438,0.440572298,0.503918956,0.58754715,0.771677941,0.466124807
33011,3.120652128,3.680994208,3.611535944,1.929558435,0,0,0,1.882897444,1.953963204,1.96004361,2.280720953,3.871737648,2.024341964
33013,1.95324006,1.851890985,1.89267156,1.084980375,0,0,0,0.903650925,1.080233604,1.108375537,1.232142314,2.026540265,1.094477135
33015,3.03928686,4.017617011,4.217609375,2.114507902,0,0,0,2.132843398,2.256054058,2.051638544,2.525941819,4.389806061,2.228775419
33017,2.364597793,2.741929021,2.68989117,1.431894323,0,0,0,1.36684227,1.513870662,1.343812301,1.626427443,3.0334653,1.50939419
33019,0.794350584,0.755815735,0.77627202,0.435181092,0,0,0,0.40337236,0.455879199,0.543272787,0.571759493,0.777980085,0.45949028
34001,4.776889946,5.082529779,4.666249647,4.065575991,0.92943878,0,0,4.033445453,3.994221058,3.692687945,4.324143879,4.501367312,3.338879149
34003,19.8065368,21.19945251,26.05832442,16.976603,0,0,0,18.9164935,16.38096767,14.3599669,19.17578557,18.9789967,14.32109392
34005,4.994431607,5.294932534,5.909506824,4.058197888,0.084800713,0,0,4.621531478,4.121250777,4.411681141,5.116928505,4.847226271,3.621707312
34007,17.14855136,16.72451991,17.31066813,13.14620717,0.681024708,0,0,14.09448623,13.32096014,14.36624649,16.38510108,16.15360754,11.61094773
34009,1.827644251,2.222407634,1.813753632,1.640156701,0.681773557,0,0.579406391,1.834950188,1.794925279,1.746006641,1.892898506,1.902177251,1.494675003
34011,2.553449843,2.72307379,2.435992234,2.0108743,0.322775409,0,0,2.009470493,1.964028606,2.128493888,2.327559912,2.443833477,1.743295996
34013,38.48481844,42.89867796,49.03015489,32.16506538,0,0,0,38.00521548,32.80150606,27.91986439,35.20149155,34.46950122,27.58135795
34015,8.856719105,8.546431002,8.672458302,6.904909023,1.131368461,0,0,7.240710766,6.783737675,7.201393108,8.033089469,9.063165282,6.036165183
34017,64.35490397,68.85165818,75.3177856,56.06757344,0,0,0,66.21303338,58.40668352,51.47048536,63.42151678,50.04037406,46.17866786
34019,2.194312456,2.28671562,2.883202302,1.689897769,0,0,0,1.739424047,1.589149029,1.582305253,2.065756659,2.152007199,1.515230861
34021,11.55087667,9.789623891,12.63461284,8.913525997,0,0,0,9.897928638,8.550937505,8.851214042,10.81139934,10.13693585,7.594754564
34023,18.30137804,17.61832683,24.41973612,16.14328187,0,0,0,17.92774041,15.73831705,14.39223222,18.15121188,17.85731236,13.37912806
34025,6.457763008,6.425641735,7.244675783,6.198089139,0,0,0,6.721735849,5.800024866,5.295657995,6.901109412,7.394841242,4.869961586
34027,7.796887645,7.530559835,10.25150725,5.595621818,0,0,0,6.313201099,5.468525386,4.356295184,6.567660185,8.393190654,5.189454088
34029,4.053311041,4.497933123,4.528585157,3.867797282,0.642711947,0,0,4.358879831,3.7485566,3.528411006,4.442810171,4.312243122,3.165103273
34031,12.34401259,12.90598423,16.69623938,10.16565355,0,0,0,12.06100157,10.50212597,8.289442516,11.9588315,11.56551181,8.874066926
34033,2.622063464,2.781286447,2.598096054,2.193469982,0.266723842,0,0,2.309646659,2.128214404,2.361030871,2.551212689,2.499149229,1.859241137
34035,6.897663977,6.606807364,9.430933168,5.459484796,0,0,0,6.261402859,5.249513761,4.780248294,6.353174015,6.955011378,4.832853301
34037,2.330351016,1.985833235,2.250592419,1.227823907,0,0,0,1.371665305,1.270514285,1.071723615,1.608823323,2.154295042,1.272635179
34039,35.43744181,36.57361959,43.0748658,31.32904586,0,0,0,36.20742991,29.78485988,27.52491356,33.10684558,32.50355393,25.46188133
34041,2.529001562,2.607573238,2.899452242,1.633728548,0,0,0,1.802291559,1.711119777,1.635533022,2.079587451,2.249284103,1.595630958
35001,7.301083182,5.782745592,5.604850559,5.543829354,5.442605422,0,4.685860171,4.941989692,4.981664161,5.192161142,5.310430366,5.857231232,5.053704239
35003,0.131641226,0.139355721,0.21116099,0.23873414,0.210520676,0.16195722,0.153473059,0.121654409,0.176855424,0.31185047,0.27207329,0.197381354,0.193888165
35005,0.25769476,0.343803082,0.385071914,0.453318189,0.389034653,0.419862321,0.311778211,0.286057645,0.360424196,0.51296562,0.445960508,0.373968661,0.378328313
35006,0.356957251,0.284095492,0.310592784,0.342641876,0.312595058,0,0.224222186,0.243135489,0.287531487,0.407713228,0.396751878,0.329737637,0.291331197
35007,0.242946278,0.198793092,0.290077705,0.284127225,0.250692286,0,0.144364757,0.172638457,0.220682397,0.390087244,0.367696915,0.321263775,0.240280844
35009,0.755306202,0.822575097,0.92532122,0.899796997,0.74744719,1.069302325,0.770941859,0.703769865,0.83583188,1.065339146,0.8946875,0.832804263,0.860260295
35011,0.121941527,0.181185808,0.252905578,0.279622724,0.257327848,0.060382528,0.13576739,0.13912961,0.209192927,0.363211953,0.291907389,0.198091737,0.207555585
35013,0.709047943,0.768297024,0.843685158,0.875531044,0.842322557,0.7504223,0.707894195,0.683228141,0.778259185,0.945882255,0.881914034,0.795780676,0.798522043
35015,2.391898014,2.403821844,3.091993135,3.639760935,2.911294441,2.358337389,2.374709461,3.060274378,3.092803784,2.688632093,3.319584507,2.717777795,2.837573981
35017,0.158602839,0.215941145,0.283649188,0.333908814,0.295260945,0.269593499,0.219791736,0.179247507,0.26472551,0.392134002,0.338060545,0.238174702,0.265757536
35019,0.205417626,0.213087858,0.272998285,0.307298858,0.283382744,0.00588579,0.153808267,0.179934118,0.236726908,0.400524571,0.341217004,0.22571838,0.235500034
35021,0.133180365,0.155204292,0.231553628,0.253152831,0.233810172,0,0.110489287,0.142155585,0.18376175,0.351207395,0.283825364,0.175203976,0.187795387
35023,0.124745572,0.170848161,0.241320654,0.302743039,0.261509202,0.258989438,0.195447879,0.147242253,0.237321104,0.364585217,0.293026372,0.1782044,0.231331941
35025,2.075884273,2.045217995,2.024993886,2.294363818,2.166315182,2.431312878,2.194753577,2.747900129,2.29627531,2.662730736,2.766764822,2.721224563,2.368978097
35027,0.166050618,0.195126616,0.25683696,0.297557608,0.271406381,0.247516566,0.181063942,0.161973836,0.229112194,0.384563152,0.305031565,0.237425363,0.244472067
35028,5.430351835,3.294549379,2.270518522,2.325129628,2.031623461,0,1.910888889,1.973586425,2.077586419,2.272376546,2.559734572,3.254685194,2.450085906
35029,0.199226591,0.256317865,0.324609281,0.384937537,0.355444798,0.316477742,0.257730311,0.236540324,0.315642224,0.453042391,0.366750502,0.266455072,0.311097887
35031,0.615925313,0.443748193,0.441037294,0.484694198,0.443618609,0,0.372253462,0.363704216,0.429590987,0.549525887,0.558490446,0.594035774,0.441385365
35033,0.187737798,0.154499722,0.221342303,0.254192045,0.230427965,0,0.112946044,0.148707065,0.198676818,0.350430053,0.317851483,0.219870672,0.199723497
35035,0.254024033,0.303590176,0.371678613,0.411185202,0.37683198,0.318192895,0.289926215,0.249132076,0.346540002,0.488942553,0.418004744,0.316866344,0.345409569
35037,0.212468147,0.256728292,0.325263182,0.346600175,0.314939827,0.025325828,0.18410094,0.221327336,0.265205483,0.445046042,0.35520619,0.25276913,0.267081714
35039,0.320384772,0.249445473,0.283941285,0.283113501,0.249541525,0,0.172500734,0.203232579,0.248714305,0.345431162,0.352401636,0.300083523,0.250732541
35041,0.26496893,0.320392431,0.38512148,0.442450038,0.380726362,0.505842243,0.283103902,0.26567122,0.34460337,0.560322733,0.432443879,0.363283883,0.379077539
35043,0.612946775,0.468035424,0.486151517,0.511283311,0.492085131,0,0.375116022,0.414054421,0.460052572,0.56917679,0.571985969,0.501743229,0.455219263
35045,0.622147918,0.485059042,0.479890592,0.557321187,0.511387724,0,0.448048125,0.478432259,0.506270725,0.622217082,0.622026582,0.529764073,0.488547109
35047,0.256076949,0.201539128,0.258837662,0.296288361,0.280650432,0,0.153089765,0.188901739,0.232033559,0.385316693,0.350732696,0.249276398,0.237728615
35049,1.29906679,0.797167202,0.795234448,0.87519317,0.785113784,0,0.620488304,0.677728893,0.745422855,0.888849451,0.935800373,0.938291289,0.779863047
35051,0.128064891,0.186440165,0.243526457,0.289293334,0.254456134,0.220777676,0.187316176,0.150011453,0.230059066,0.369466607,0.293045911,0.196597729,0.229087967
35053,0.179008029,0.194300712,0.245000361,0.290743875,0.263194664,0.182735051,0.176408858,0.171194189,0.22768385,0.361039092,0.289059177,0.211646983,0.232667903
35055,0.42388388,0.331458913,0.338266368,0.352054944,0.288281798,0,0.178166525,0.217099117,0.266092824,0.380974829,0.409104443,0.397135423,0.298543255
35057,0.275325892,0.212139418,0.27034487,0.330310792,0.295425271,0.025648723,0.178720921,0.192410824,0.25048445,0.402866706,0.349410253,0.263256265,0.253862032
35059,0.148775858,0.159845114,0.245848833,0.252644891,0.248174738,0,0.113823836,0.154789139,0.199792442,0.368945695,0.301114106,0.199927859,0.199473543
35061,1.06309221,0.957909133,0.972655761,1.018589686,1.009870918,0,0.777410698,0.819837049,0.864475683,0.981606492,0.973933798,0.938810148,0.864849298
36001,5.592703507,6.223181609,7.138756018,4.069721397,0,0,0,3.819769547,3.559657187,3.761949097,4.081675075,7.733044025,3.831704788
36003,0.693296112,0.624332388,0.817832327,0.380158336,0,0,0,0.366814369,0.416583954,0.445464375,0.440970105,0.757300602,0.411896047
36005,52.93241488,55.61609212,60.76195391,47.74886939,0,0,0,46.41341386,42.21315038,39.89953893,49.25355652,40.96279911,36.31681576
36007,2.66738992,2.286874786,2.84731768,1.799242345,0,0,0,1.676965083,1.569150326,1.43601823,1.683088234,2.694584624,1.555052602
36009,1.10792748,1.13501416,1.186301127,0.616410696,0,0,0,0.564555457,0.567699986,0.582300015,0.5894178,1.012042342,0.613472422
36011,1.380615956,1.247475767,1.591702487,0.771963759,0,0,0,0.715421406,0.711264223,0.718537715,0.703773704,1.451288804,0.774336985
36013,1.383255308,1.517918731,1.85460572,0.914212874,0,0,0,0.76289479,0.767108483,0.783248763,0.787671972,1.191443303,0.830196662
36015,1.738548193,1.952972891,1.875569276,1.33631024,0,0,0,1.332170182,1.207743977,1.150730421,1.444057227,2.320420177,1.196543549
36017,0.814759346,0.783401087,0.957721957,0.461813732,0,0,0,0.413671652,0.475343984,0.540186267,0.60138681,0.735531611,0.481984704
36019,1.81419016,1.735877943,1.874430368,0.933726111,0,0,0,0.865210643,0.893742476,0.827440608,1.087988067,1.362787984,0.949616197
36021,0.906682145,1.007123767,0.966729529,0.605610311,0,0,0,0.649349887,0.653648597,0.681211143,0.773780325,1.133447687,0.614798616
36023,1.658974421,1.327602923,1.410399513,0.848448234,0,0,0,0.688540805,0.672433619,0.772403166,0.806600487,1.220216808,0.783801665
36025,0.607926354,0.479906581,0.604625277,0.334185833,0,0,0,0.321163755,0.36770726,0.456576599,0.520667336,0.508038624,0.350066468
36027,2.710807119,2.906593589,2.810508295,1.791347699,0,0,0,1.708440572,1.71368271,1.438587731,2.065295441,2.546034236,1.640941449
36029,11.2812311,9.907662152,14.10452148,6.831252486,0,0,0,4.794757266,5.148550043,4.903883307,5.325189514,7.108751988,5.783816611
36031,0.548066512,0.52132062,0.565487805,0.296381596,0,0,0,0.316817758,0.372771902,0.409481397,0.402234943,0.500592023,0.32776288
36033,0.784718972,0.662933556,0.782333891,0.433035938,0,0,0,0.402236036,0.433062753,0.418250453,0.525738613,0.613214236,0.421293704
36035,1.504306731,1.306305587,1.476631699,0.715857469,0,0,0,0.717604333,0.717069555,0.68336488,0.774924744,1.565871148,0.788494679
36037,2.118316794,1.964124708,2.670090651,1.371686878,0,0,0,1.172254073,1.207867204,1.193496262,1.2446625,2.203812326,1.262192616
36039,0.869164801,0.939616461,0.912791153,0.552472938,0,0,0,0.552350691,0.577752893,0.633839118,0.701936357,1.079838559,0.568313581
36041,0.278639883,0.275472369,0.280584853,0.179509521,0,0,0,0.234711727,0.259380254,0.294918752,0.281297977,0.267383777,0.195991593
36043,0.769577371,0.778315689,0.960023158,0.500720784,0,0,0,0.46824787,0.459051774,0.470991234,0.55312133,0.826088826,0.48217817
36045,1.486857951,1.602888252,1.697092447,0.838726518,0,0,0,0.713760936,0.685822826,0.660664887,0.737198597,1.31674022,0.811646053
36047,47.88164822,47.22066451,49.09123776,41.20863846,0,0,0,43.21373938,38.72502931,35.59928987,45.41137461,37.97362872,32.1937709
36049,0.584530328,0.532064141,0.605825238,0.329141065,0,0,0,0.335556124,0.342767372,0.359238207,0.414446201,0.493240529,0.333067434
36051,1.201295449,1.293657909,1.823985341,0.772717493,0,0,0,0.75336855,0.790871882,0.784783932,0.883730249,1.488577004,0.816082317
36053,1.452752302,1.245071823,1.789084715,0.881878453,0,0,0,0.748905157,0.728858195,0.917610497,1.309558012,1.817894104,0.907634438
36055,5.782912815,7.362323432,7.983919761,4.067351544,0,0,0,3.499167515,3.331097283,3.366815746,3.845816319,6.336021784,3.797952183
36057,1.623281524,1.618962405,2.056836884,0.993219358,0,0,0,1.016640024,0.962744226,0.987741265,1.181114565,2.140717878,1.048438178
36059,16.30948091,17.04381817,19.31191809,15.20193061,0,0,0,15.36192782,13.04404858,12.7141152,16.12313255,16.11870923,11.7690901
36061,83.56064454,93.16694289,84.44729283,74.02360958,0,0,0,61.50386746,73.45276227,67.49786353,76.83887664,73.80313065,57.35791587
36063,2.754439331,2.572903107,3.466153357,2.142067524,0,0,0,1.59879928,1.596824364,1.570491611,1.691941048,2.490412762,1.657002699
36065,2.578701274,2.680062007,3.528697429,1.598073539,0,0,0,1.37877193,1.29984667,1.311836096,1.27080173,2.498989665,1.512148362
36067,7.481144105,7.467163098,9.600948899,5.080889351,0,0,0,3.798876244,3.553705909,3.549051852,3.292303284,6.602540696,4.20221862
36069,2.519803634,2.659182416,2.763277665,1.472616994,0,0,0,1.259072305,1.27391815,1.232750044,1.537551843,2.576696638,1.441239141
36071,3.840493277,3.797621279,3.984172795,2.49934626,0,0,0,2.645639253,2.538344847,2.104469207,2.894693557,3.464637843,2.314118193
36073,0.905299593,1.04331363,1.073360175,0.642526781,0,0,0,0.475158477,0.506541559,0.764707794,0.744668638,1.050437386,0.600501169
36075,1.278893279,1.289588366,1.588055773,0.735585059,0,0,0,0.684119079,0.678204621,0.674430101,0.750489273,1.379978407,0.75494533
36077,0.790849822,0.721177001,0.917464364,0.450003007,0,0,0,0.441088591,0.467101101,0.496850905,0.633751728,0.744342935,0.471885788
36079,2.378831104,2.28150719,3.022196416,1.668071196,0,0,0,1.613622821,1.525980812,1.369931835,1.894721029,2.320982074,1.506320373
36081,33.70948646,34.52058292,38.33162042,30.6290007,0,0,0,31.85766481,28.78346629,26.4495559,33.42941706,29.56155796,23.93936271
36083,2.168335775,2.460233689,2.820564515,1.689124815,0,0,0,1.591755865,1.536079545,1.722465178,1.760193364,3.030459127,1.564934323
36085,23.45648714,21.84493878,27.53485314,19.64522643,0,0,0,20.23003064,18.59163401,16.83845166,21.70192164,21.41519583,15.93822827
36087,7.901885966,7.741466173,11.48460527,6.596942355,0,0,0,6.678386591,6.07079888,5.08638158,7.236600872,7.279702375,5.506397505
36089,0.944835383,0.845941502,1.004207995,0.482538949,0,0,0,0.50198862,0.50760509,0.451396927,0.545591274,0.769327467,0.504452767
36091,2.635317573,3.297017532,3.608153472,1.843248311,0,0,0,1.664895099,1.683491163,1.622134644,2.056465009,3.674803133,1.840460495
36093,5.962228663,6.289059773,7.416337779,3.817307029,0,0,0,3.599416717,3.344167149,3.141227509,3.905957626,7.759106212,3.769567371
36095,0.657992195,0.639302439,0.766878048,0.418800976,0,0,0,0.415981463,0.440097562,0.519594146,0.585107316,0.797531707,0.436773821
36097,0.599394751,0.563340475,0.770421353,0.407903945,0,0,0,0.457307624,0.461467596,0.547878949,0.519741117,0.736888054,0.422028655
36099,1.562539386,1.513749805,1.953233504,0.968028389,0,0,0,0.91154578,0.930959289,0.980747152,1.188123536,1.767630636,0.98137979
36101,0.841042775,0.805659974,0.979290701,0.57273505,0,0,0,0.541353121,0.584616761,0.628920994,0.586160628,0.97470624,0.542873854
36103,3.546625115,3.869718209,4.425096525,3.442462961,0.601362472,0,0,3.568581803,2.989660373,3.039055328,3.720245346,3.791485014,2.749524429
36105,1.101786025,1.117011688,1.411592689,0.652926768,0,0,0,0.76293112,0.716187989,0.72679224,0.864416261,1.097321273,0.704247171
36107,0.96668113,0.858167,0.922653922,0.643117157,0,0,0,0.570989797,0.606833588,0.686455962,0.729521519,1.002540164,0.582246686
36109,1.869561908,1.758793056,2.242577382,1.106799802,0,0,0,0.969095106,0.967621069,1.026684972,1.128881677,1.802159263,1.072681186
36111,1.218755919,1.373262383,1.308033311,0.752759006,0,0,0,0.759519502,0.772819134,0.816481668,0.95416272,1.231319639,0.765592774
36113,0.993000712,1.165356428,1.116381439,0.581877463,0,0,0,0.531069605,0.620416209,0.628502552,0.703744589,1.116338784,0.621390648
36115,0.857744053,0.970146396,0.970932657,0.520109977,0,0,0,0.4715361,0.551101907,0.589342283,0.658740269,0.992953652,0.548550608
36117,0.850568087,0.98394258,1.177331035,0.679618219,0,0,0,0.558591561,0.584714429,0.72385575,0.960736506,1.17449147,0.641154137
36119,8.535585547,8.573667047,11.45428072,7.549051364,0,0,0,6.895375581,6.354338206,5.807269092,7.690972376,7.450068741,5.85921739
36121,1.214995894,1.136035508,1.566077587,0.645430009,0,0,0,0.648147578,0.681764162,0.641670771,0.640715311,1.216724136,0.699296746
36123,0.725407165,0.705700325,0.916065145,0.44864658,0,0,0,0.45570847,0.495074919,0.574600976,0.627356677,0.914413681,0.488581161
37001,3.242326587,3.991651472,3.753730881,3.777253207,2.944631546,0,3.260815694,3.29482929,3.415835008,3.277182143,3.804362743,4.294883362,3.254791828
37003,1.003387586,1.367352489,1.469193792,1.306416581,1.15479654,0,1.086887078,1.02565361,1.090628179,0.916688707,1.304356559,1.256360629,1.081810146
37005,0.52964932,0.616640272,0.597474546,0.659544682,0.565998303,0,0.456139706,0.523840498,0.541238687,0.551100113,0.731744908,0.60244344,0.531317873
37007,0.711212849,0.804331604,0.927629946,0.898348297,0.773686606,0,0.707017833,0.702845579,0.759654736,0.772199316,0.925230805,0.793653723,0.731317608
37009,0.595991299,0.683614046,0.658393412,0.721006835,0.620046613,0,0.535877874,0.559061528,0.607027658,0.582134866,0.738962087,0.620853014,0.576914103
37011,1.261158007,1.064488637,0.954277597,0.940952382,0.827021104,0,0.728300866,0.738395563,0.800619588,0.789061148,1.08246212,1.108847404,0.857965368
37013,0.677735042,0.743644388,0.877653075,0.769749194,0.744741487,0,0.646621829,0.694164214,0.694587362,0.823983466,0.886876838,0.777843632,0.694800044
37015,0.488323846,0.569178639,0.625595916,0.575785669,0.484367037,0,0.409914159,0.483796874,0.468504564,0.604864009,0.627499773,0.543448993,0.490106623
37017,0.760901701,0.771572611,0.88630195,0.852409906,0.790459285,0.197482748,0.683811531,0.687486581,0.699960129,0.883677349,0.921219139,0.839086029,0.74786408
37019,1.347661497,1.362293997,1.604885136,1.540786046,1.440650564,1.781282809,1.368891288,1.320219909,1.310190457,1.511701026,1.569304273,1.61723084,1.481258153
37021,3.108889339,2.913197347,2.992263128,2.92487608,2.559229985,0,2.352079551,2.407089243,2.490168282,2.422749618,2.940644568,2.680293726,2.482623405
37023,1.394104174,1.708009422,1.765327837,1.763129171,1.526746499,0,1.459024995,1.434530819,1.528049993,1.401734066,1.77777516,1.73489334,1.457777123
37025,5.419201639,5.957992944,5.77982733,5.800909762,5.011888226,0,5.520733385,5.491683992,5.425233936,4.93038433,6.052994801,6.605945043,5.166399616
37027,1.322923967,1.699604297,1.642268232,1.543749292,1.475693896,0,1.361331261,1.369185978,1.420057941,1.318514697,1.677160824,1.66028406,1.374231204
37029,0.430676949,0.526137532,0.533316195,0.552431448,0.511289631,0,0.451638818,0.520732647,0.512774207,0.612982004,0.665188516,0.612607113,0.494147922
37031,0.650739908,0.658702095,0.845892693,0.829557997,0.73607767,0.882452733,0.716909043,0.721286152,0.71505723,0.86205672,0.919220235,0.864235054,0.783515627
37033,0.682592533,0.806162734,0.780224894,0.842968919,0.66690926,0,0.606123692,0.672283304,0.692298921,0.730231141,0.848589722,0.83739497,0.680481674
37035,3.709082229,4.880213665,4.828800577,4.252772744,4.014467466,0,4.072696666,4.013000976,4.09381353,3.485718676,4.644158298,5.029061183,3.918648834
37037,0.973196012,1.135822495,1.149700996,1.186368295,0.94542952,0,0.89502895,0.92110299,0.97659231,1.08807214,1.213360227,1.224271475,0.975745451
37039,0.629853261,0.671936655,0.680549179,0.667878832,0.625836118,0,0.521436873,0.54994915,0.612979805,0.631372948,0.763491209,0.626407089,0.581807593
37041,0.70353211,0.950581996,1.011849195,0.93806479,0.730349771,0,0.747459862,0.793864677,0.697995986,0.88539564,1.005934633,0.99925172,0.788690032
37043,0.513837672,0.579347626,0.615240429,0.594021439,0.559880551,0,0.440413475,0.465764165,0.507313935,0.532986218,0.659800918,0.524260337,0.499405564
37045,1.971607273,2.553143846,2.615505697,2.433984996,2.331160004,0,2.230131295,2.132640312,2.285624008,1.85633386,2.51554321,2.561929012,2.123966959
37047,0.876227144,0.857603784,1.033082382,1.020691905,0.920287517,0.278015343,0.785077077,0.770824551,0.772973399,0.948094212,1.00558041,0.989979923,0.854869804
37049,1.3871396,1.515580497,1.801566116,1.573121709,1.510477902,0.330048229,1.466616977,1.508853911,1.418364608,1.5867678,1.732302701,1.704474745,1.461276233
37051,6.294705765,6.87585174,6.509990707,6.320543051,5.685417094,0,5.937513942,5.848669214,5.924280404,6.257966139,6.54424014,6.891591986,5.757564182
37053,0.513657554,0.599121834,0.646533954,0.58902608,0.569792113,0,0.532660956,0.603273277,0.542909159,0.671664356,0.722745369,0.693566838,0.557079291
37055,0.357979462,0.374869128,0.43054315,0.447190299,0.4033227,0,0.340665938,0.41636312,0.390388464,0.505677519,0.546010925,0.43190343,0.387076178
37057,2.334321221,2.9243082,2.742647651,2.637971356,2.152861875,0,2.518745413,2.424566222,2.500854538,2.281259321,2.824712982,2.933639483,2.356324022
37059,1.31239919,1.813523189,1.906098791,1.64578881,1.295572076,0,1.456844755,1.484947075,1.534440523,1.334216229,1.83895665,1.904090221,1.460573126
37061,0.873968253,0.894623015,1.064611441,0.966354992,0.891956018,0.713859953,0.766537698,0.841459159,0.822251983,1.000950727,1.043972386,1.052377645,0.911076939
37063,10.28503263,10.99821742,10.71509115,10.98241728,9.501694804,0,9.704911085,9.483207289,9.841134364,10.06576862,10.17663291,11.952361,9.475539046
37065,1.399330771,1.660510205,1.663377947,1.498433607,1.331730717,0,1.280249137,1.316657831,1.299208851,1.47288497,1.561793001,1.628718524,1.342741297
37067,8.605738206,9.394999998,8.940572355,8.239367478,6.707307312,0,8.475274792,8.13792521,8.327808128,7.199786997,9.637717076,10.44913821,7.842969647
37069,1.228428609,1.37175291,1.396804388,1.356949336,1.045028447,0,1.050640748,1.041392576,1.076406122,1.236579518,1.312861013,1.438241669,1.129590445
37071,5.21545218,6.472923334,6.698289918,5.699237067,5.407525122,0,5.761081128,5.59012467,5.597871228,4.668546703,6.146892447,6.714067731,5.331000961
37073,0.414555385,0.549145266,0.509961671,0.521571482,0.490772326,0,0.41651399,0.47891146,0.460005749,0.605111152,0.626354923,0.549484476,0.468532323
37075,0.322901925,0.364955217,0.366121809,0.406547246,0.3598455,0,0.270824003,0.266065831,0.335895656,0.407781013,0.467019705,0.321291984,0.324104157
37077,1.172722297,1.262080588,1.253054344,1.302558137,1.056277827,0,1.029700285,1.105524188,1.127511504,1.216990423,1.305279194,1.424239523,1.104661526
37079,1.070103587,1.284423949,1.412023749,1.305166751,1.100103586,0,0.998703891,1.098431025,1.077170287,1.28608388,1.320204647,1.238557352,1.099247725
37081,8.20010285,10.16558045,9.507891045,9.4672332,7.082312627,0,8.647800411,8.585078413,8.825658859,8.116827903,9.475742363,10.53462728,8.217404617
37083,1.054454928,1.20532521,1.293246612,1.163970318,1.013488456,0,0.956780872,1.068234701,1.02779773,1.186516122,1.277444119,1.270609198,1.043155689
37085,1.965933274,2.231251128,2.280884806,2.19690825,1.872864066,0,1.834136609,1.815411406,1.842049143,2.093433273,2.235903967,2.339126463,1.892325199
37087,1.018354001,0.984982981,1.13101021,1.046646001,0.907242889,0,0.812354729,0.809345976,0.875560418,0.876655726,1.039600049,0.963876733,0.872135809
37089,2.208835528,2.305477522,2.493506043,2.321767466,1.988064634,0,1.936526448,1.89059036,2.064625377,1.805026178,2.36819101,2.061343203,1.953662814
37091,0.984491918,1.307705741,1.296739737,1.032199516,1.022532046,0,0.982351848,1.133360581,1.031385844,1.258712612,1.301939436,1.307146571,1.054880488
37093,1.434896933,1.626570239,1.540091807,1.582977655,1.369989606,0,1.364508921,1.283234019,1.321645592,1.496940932,1.65220336,2.203462676,1.406376812
37095,0.173881247,0.181625678,0.244096614,0.285220231,0.241172711,0,0.116838498,0.191070817,0.227580936,0.326928351,0.35541661,0.211977676,0.212984114
37097,2.789437191,3.471883162,3.511482441,3.038336334,2.702621568,0,2.908748308,2.872896216,2.88814498,2.470078792,3.345486266,3.549940341,2.795754633
37099,0.735776957,0.780325269,0.734843515,0.826795135,0.730508405,0,0.596501297,0.596620199,0.667561842,0.737313107,0.872611725,0.81029247,0.674095827
37101,2.807090291,3.150412884,3.375908437,3.096287405,2.682294192,0,2.800828318,2.77345655,2.74325477,2.942991097,3.229067402,3.435221704,2.753067754
37103,0.361138153,0.391736578,0.473868289,0.503531853,0.433042234,0.065677881,0.316687187,0.385818182,0.415806729,0.52094488,0.526339298,0.449355763,0.403662252
37105,2.34511157,2.686466015,2.55052932,2.697656979,2.205884796,0,2.252431241,2.277005705,2.336917488,2.494769068,2.673780487,2.858440578,2.281582771
37107,1.770197302,2.042428332,2.256575042,1.897937606,1.734726811,0,1.644647552,1.750618888,1.664163575,1.946043844,2.033748739,2.014671165,1.729646571
37109,2.258270975,2.864580477,2.980449411,2.674963469,2.386619436,0,2.567617885,2.503320791,2.472435244,2.014584901,2.795406244,3.068970555,2.382268282
37111,0.927164675,1.030654772,1.014338424,1.09538636,0.933680629,0,0.897545743,0.866502343,0.945847573,0.845392409,1.080904279,0.943509753,0.881743913
37113,0.552249316,0.630804539,0.586092058,0.64277872,0.554514278,0,0.465434867,0.452519233,0.539650541,0.620740644,0.721759029,0.632233668,0.533231408
37115,0.392040208,0.394183172,0.419574088,0.485793,0.434758004,0,0.345376025,0.346416977,0.388341028,0.447931497,0.512139984,0.428924795,0.382956565
37117,0.801123363,0.957475372,1.059003088,0.904374356,0.799898545,0,0.757566536,0.814943392,0.787343038,0.923825907,0.994044992,0.962689309,0.813523992
37119,18.08220073,21.00350806,21.32514125,19.18034696,16.96679184,0,18.88368278,18.54038661,18.68573854,16.32365304,20.39159357,23.37650433,17.72996231
